name,team,minutes,expected_goals_conceded,saves,selected,bps,influence,creativity,position_DEF,position_FWD,position_GK,position_MID,GW,predicted_clean_sheets
Lucas Bergvall,Spurs,17.714285714285715,0.40761904761904766,0.0,90944.52380952382,4.285714285714286,4.914285714285715,4.138095238095238,0.0,0.0,0.0,1.0,25,0.0
Lucas Digne,Aston Villa,75.71428571428571,1.0233333333333334,0.0,819363.7619047619,11.904761904761905,15.657142857142858,20.433333333333334,1.0,0.0,0.0,0.0,25,0.01
Lucas Tolentino Coelho de Lima,West Ham,69.57142857142857,1.4904761904761905,0.0,159075.2380952381,12.523809523809524,14.80952380952381,17.885714285714283,0.0,0.0,0.0,1.0,25,0.33
Luis Díaz,Liverpool,59.3,0.538,0.0,2311965.2,15.9,19.97,17.035,0.0,0.0,0.0,1.0,25,0.0
Luis Guilherme Lira dos Santos,West Ham,1.8095238095238095,0.023809523809523808,0.0,2802.6190476190477,0.7619047619047619,0.4095238095238095,0.9285714285714286,0.0,0.0,0.0,1.0,25,0.0
Luis Sinisterra,Bournemouth,9.666666666666666,0.1657142857142857,0.0,25614.666666666668,3.5714285714285716,4.685714285714286,4.585714285714285,0.0,0.0,0.0,1.0,25,0.0
Luke Cundle,Wolves,0.0,0.0,0.0,22734.333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Luke Harris,Fulham,0.0,0.0,0.0,603.1904761904761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Luke Shaw,Man Utd,3.238095238095238,0.023809523809523808,0.0,25307.095238095237,0.9047619047619048,0.7904761904761906,0.12380952380952381,1.0,0.0,0.0,0.0,25,0.0
Luke Thomas,Leicester,8.523809523809524,0.18857142857142856,0.0,123883.28571428571,0.5714285714285714,1.3333333333333333,0.7142857142857143,1.0,0.0,0.0,0.0,25,0.0
Luke Woolfenden,Ipswich,35.095238095238095,0.79,0.0,169923.66666666666,3.0,7.019047619047619,0.20952380952380953,1.0,0.0,0.0,0.0,25,0.0
Mads Hermansen,Leicester,66.42857142857143,1.516190476190476,3.0952380952380953,73718.95238095238,7.761904761904762,24.495238095238093,0.009523809523809525,0.0,0.0,1.0,0.0,25,0.0
Mads Roerslev Rasmussen,Brentford,43.80952380952381,0.8099999999999999,0.0,9506.047619047618,5.571428571428571,9.038095238095238,7.580952380952381,1.0,0.0,0.0,0.0,25,0.0
Maeson King,Spurs,0.0,0.0,0.0,716.6666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Mahmoud Dahoud,Brighton,0.0,0.0,0.0,1555.904761904762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Malachi Hardy,Spurs,0.0,0.0,0.0,1516.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Malang Sarr,Chelsea,0.0,0.0,0.0,327.3809523809524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Malcolm Ebiowei,Crystal Palace,0.0,0.0,0.0,329.3809523809524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Maldini Kacurri,Arsenal,0.0,0.0,0.0,5694.111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Malo Gusto,Chelsea,58.95238095238095,0.9152380952380952,0.0,209474.7142857143,6.857142857142857,10.380952380952381,11.00952380952381,1.0,0.0,0.0,0.0,25,0.0
Manor Solomon,Spurs,0.0,0.0,0.0,3126.904761904762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Manuel Akanji,Man City,69.33333333333333,1.1147619047619048,0.0,431443.14285714284,9.619047619047619,12.80952380952381,10.523809523809524,1.0,0.0,0.0,0.0,25,0.0
Manuel Ugarte,Man Utd,47.166666666666664,0.7844444444444444,0.0,9848.444444444445,7.166666666666667,8.2,6.044444444444444,0.0,0.0,0.0,1.0,25,0.0
Marc Cucurella Saseta,Chelsea,73.0952380952381,1.0766666666666667,0.0,615143.7619047619,10.095238095238095,11.933333333333334,8.27142857142857,1.0,0.0,0.0,0.0,25,0.0
Marc Guiu Paz,Chelsea,1.5714285714285714,0.02523809523809524,0.0,65475.0,0.23809523809523808,0.0,0.014285714285714285,0.0,1.0,0.0,0.0,25,0.0
Marc Guéhi,Crystal Palace,85.71428571428571,1.4066666666666667,0.0,699812.4761904762,13.095238095238095,26.257142857142856,5.171428571428571,1.0,0.0,0.0,0.0,25,0.0
Marcos Senesi,Bournemouth,43.666666666666664,0.5733333333333334,0.0,63013.90476190476,3.9047619047619047,10.523809523809524,3.7476190476190476,1.0,0.0,0.0,0.0,25,0.0
Marcus Bettinelli,Chelsea,0.0,0.0,0.0,40997.28571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Marcus Myers-Harness,Ipswich,2.0476190476190474,0.06476190476190476,0.0,1246.3333333333333,0.19047619047619047,0.44761904761904764,0.09047619047619049,0.0,0.0,0.0,1.0,25,0.0
Marcus Rashford,Man Utd,46.42857142857143,0.7042857142857143,0.0,363782.2380952381,8.857142857142858,11.37142857142857,12.12857142857143,0.0,0.0,0.0,1.0,25,0.0
Marcus Tavernier,Bournemouth,54.19047619047619,0.6676190476190476,0.0,32454.904761904763,8.904761904761905,12.533333333333333,20.64761904761905,0.0,0.0,0.0,1.0,25,0.0
Mario Lemina,Wolves,64.9047619047619,1.2980952380952382,0.0,35982.47619047619,12.0,16.99047619047619,7.938095238095237,0.0,0.0,0.0,1.0,25,0.23
Mark Flekken,Brentford,87.38095238095238,1.6252380952380954,4.523809523809524,1204284.857142857,14.523809523809524,37.38095238095238,0.4809523809523809,0.0,0.0,1.0,0.0,25,0.02
Mark O’Mahony,Brighton,0.0,0.0,0.0,36984.90476190476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Mark Travers,Bournemouth,21.428571428571427,0.3504761904761905,0.9523809523809523,16246.0,3.619047619047619,6.9714285714285715,0.0,0.0,0.0,1.0,0.0,25,0.0
Martial Godo,Fulham,0.6666666666666666,0.002380952380952381,0.0,3552.714285714286,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,1.0,25,0.0
Martin Dúbravka,Newcastle,25.714285714285715,0.22428571428571428,0.6666666666666666,87867.28571428571,6.666666666666667,5.104761904761905,0.0,0.0,0.0,1.0,0.0,25,0.0
Martin Sherif,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Martin Ødegaard,Arsenal,52.76190476190476,0.4161904761904762,0.0,662971.1428571428,11.047619047619047,11.323809523809523,22.304761904761904,0.0,0.0,0.0,1.0,25,0.0
Mason Holgate,Everton,0.25,0.0035000000000000005,0.0,29406.55,-0.05,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Mason Mount,Man Utd,11.571428571428571,0.19428571428571428,0.0,13421.809523809523,0.7619047619047619,0.9904761904761905,2.6285714285714286,0.0,0.0,0.0,1.0,25,0.0
Massimo Luongo,Ipswich,6.809523809523809,0.2419047619047619,0.0,39498.52380952381,1.2380952380952381,1.1904761904761905,0.20476190476190476,0.0,0.0,0.0,1.0,25,0.0
Matai Akinmboni,Bournemouth,0.0,0.0,0.0,208.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Mateo Kovačić,Man City,61.523809523809526,0.9838095238095238,0.0,212132.52380952382,13.952380952380953,14.838095238095237,16.866666666666667,0.0,0.0,0.0,1.0,25,0.38
Mateus Gonçalo Espanha Fernandes,Southampton,73.5,1.8575,0.0,2694.7,11.65,12.52,16.32,0.0,0.0,0.0,1.0,25,0.19
Mateusz Lis,Southampton,0.0,0.0,0.0,13733.904761904761,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Matheus França de Oliveira,Crystal Palace,0.0,0.0,0.0,46524.04761904762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Matheus Luiz Nunes,Man City,29.38095238095238,0.6195238095238096,0.0,17453.190476190477,7.0476190476190474,7.752380952380953,12.247619047619047,0.0,0.0,0.0,1.0,25,0.0
Matheus Santos Carneiro Da Cunha,Wolves,76.42857142857143,1.3833333333333333,0.0,1235148.6666666667,25.38095238095238,29.17142857142857,24.842857142857145,0.0,1.0,0.0,0.0,25,0.43
Mathias Jensen,Brentford,29.952380952380953,0.5171428571428571,0.0,8819.190476190477,5.523809523809524,4.20952380952381,8.957142857142857,0.0,0.0,0.0,1.0,25,0.0
Mathias Jorgensen,Brentford,0.0,0.0,0.0,1789.047619047619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Mats Wieffer,Brighton,22.095238095238095,0.46190476190476193,0.0,8092.238095238095,4.9523809523809526,6.857142857142857,3.8238095238095235,0.0,0.0,0.0,1.0,25,0.0
Matt Doherty,Wolves,42.42857142857143,0.6676190476190476,0.0,19842.0,5.238095238095238,10.047619047619047,5.295238095238095,1.0,0.0,0.0,0.0,25,0.0
Matt O'Riley,Brighton,21.63157894736842,0.2831578947368421,0.0,4440.210526315789,5.315789473684211,5.2631578947368425,7.536842105263157,0.0,0.0,0.0,1.0,25,0.0
Matt Targett,Newcastle,0.5714285714285714,0.009047619047619047,0.0,41477.04761904762,0.14285714285714285,0.11428571428571428,0.047619047619047616,1.0,0.0,0.0,0.0,25,0.0
Matt Turner,Crystal Palace,0.0,0.0,0.0,1325941.894736842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Matt Turner,Nott'm Forest,0.0,0.0,0.0,1778591.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Matthijs de Ligt,Man Utd,66.19047619047619,1.247142857142857,0.0,462837.61904761905,9.428571428571429,14.038095238095238,1.723809523809524,1.0,0.0,0.0,0.0,25,0.0
Matty Cash,Aston Villa,51.333333333333336,0.7138095238095238,0.0,154671.09523809524,5.333333333333333,9.342857142857142,3.9857142857142858,1.0,0.0,0.0,0.0,25,0.0
Matz Sels,Nott'm Forest,90.0,1.1223809523809525,3.0,650151.2857142857,15.80952380952381,24.428571428571427,0.004761904761904762,0.0,0.0,1.0,0.0,25,0.02
Max Aarons,Bournemouth,4.0,0.013333333333333334,0.0,19891.333333333332,1.4761904761904763,0.6285714285714287,0.1523809523809524,1.0,0.0,0.0,0.0,25,0.0
Max Alleyne,Man City,0.0,0.0,0.0,225.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Max Kilman,West Ham,86.57142857142857,1.7809523809523808,0.0,209304.33333333334,8.80952380952381,21.742857142857144,5.8238095238095235,1.0,0.0,0.0,0.0,25,0.0
Max Kinsey,Bournemouth,0.0,0.0,0.0,1432.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Maxence Lacroix,Crystal Palace,90.0,1.4016666666666666,0.0,20595.833333333332,13.5,20.455555555555556,2.4000000000000004,1.0,0.0,0.0,0.0,25,0.0
Maxwel Cornet,Southampton,3.736842105263158,0.09421052631578948,0.0,2831.7894736842104,0.631578947368421,0.6105263157894738,0.18421052631578946,0.0,0.0,0.0,1.0,25,0.0
Maxwel Cornet,West Ham,0.0,0.0,0.0,2990.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Michael Golding,Leicester,0.0,0.0,0.0,20256.809523809523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Michael Keane,Everton,40.5,0.708,0.0,704107.0,4.45,11.08,1.145,1.0,0.0,0.0,0.0,25,0.0
Michail Antonio,West Ham,39.714285714285715,0.8490476190476189,0.0,183524.09523809524,5.285714285714286,3.4285714285714284,6.642857142857143,0.0,1.0,0.0,0.0,25,0.0
Micky van de Ven,Spurs,37.523809523809526,0.46619047619047616,0.0,638220.9523809524,6.095238095238095,7.666666666666667,1.7428571428571429,1.0,0.0,0.0,0.0,25,0.0
Miguel Almirón Rejala,Newcastle,7.0476190476190474,0.17285714285714285,0.0,48950.857142857145,1.380952380952381,0.43809523809523804,1.4428571428571428,0.0,0.0,0.0,1.0,25,0.0
Mikel Merino,Arsenal,34.89473684210526,0.32,0.0,5982.894736842105,7.578947368421052,9.957894736842107,6.173684210526315,0.0,0.0,0.0,1.0,25,0.0
Mikey Moore,Spurs,3.9047619047619047,0.04476190476190476,0.0,27030.47619047619,0.5714285714285714,0.0857142857142857,0.11904761904761904,0.0,0.0,0.0,1.0,25,0.0
Mikkel Damsgaard,Brentford,72.95238095238095,1.322857142857143,0.0,75606.04761904762,17.61904761904762,21.361904761904764,24.03333333333333,0.0,0.0,0.0,1.0,25,0.19
Milos Kerkez,Bournemouth,86.52380952380952,1.2776190476190474,0.0,286648.7619047619,14.619047619047619,18.295238095238094,17.123809523809523,1.0,0.0,0.0,0.0,25,0.02
Min-Hyeok Yang,Spurs,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Miodrag Pivaš,Newcastle,0.0,0.0,0.0,9046.761904761905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Mitoma Kaoru,Brighton,79.14285714285714,1.2176190476190476,0.0,741170.0476190476,15.380952380952381,17.095238095238095,20.76666666666667,0.0,0.0,0.0,1.0,25,0.34
Mohamed Salah,Liverpool,88.15,0.8880000000000001,0.0,5459450.8,34.65,48.56,28.51,0.0,0.0,0.0,1.0,25,0.47
Mohammed Kudus,West Ham,61.57142857142857,1.187142857142857,0.0,396725.3333333333,9.952380952380953,12.857142857142858,14.8,0.0,0.0,0.0,1.0,25,0.22
Moisés Caicedo Corozo,Chelsea,88.33333333333333,1.3523809523809522,0.0,120638.19047619047,17.19047619047619,18.371428571428574,17.038095238095238,0.0,0.0,0.0,1.0,25,0.33
Morgan Gibbs-White,Nott'm Forest,63.80952380952381,0.7747619047619048,0.0,237766.85714285713,13.047619047619047,16.838095238095235,19.361904761904764,0.0,0.0,0.0,1.0,25,0.33
Morgan Rogers,Aston Villa,78.52380952380952,1.0342857142857143,0.0,2066503.7142857143,14.80952380952381,19.561904761904763,18.48095238095238,0.0,0.0,0.0,1.0,25,0.39
Moussa Diaby,Aston Villa,0.0,0.0,0.0,2049.904761904762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Murillo Santiago Costa dos Santos,Nott'm Forest,84.61904761904762,1.0776190476190475,0.0,210269.42857142858,15.619047619047619,25.20952380952381,6.376190476190477,1.0,0.0,0.0,0.0,25,0.0
Mykhailo Mudryk,Chelsea,6.904761904761905,0.1561904761904762,0.0,25628.238095238095,1.2380952380952381,1.1047619047619048,1.5,0.0,0.0,0.0,1.0,25,0.0
Myles Lewis-Skelly,Arsenal,15.619047619047619,0.1561904761904762,0.0,7091.0,3.142857142857143,2.4285714285714284,2.738095238095238,0.0,0.0,0.0,1.0,25,0.0
Myles Peart-Harris,Brentford,0.0,0.0,0.0,2546.1428571428573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Naouirou Ahamada,Crystal Palace,0.0,0.0,0.0,16609.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Nathan Aké,Man City,28.61904761904762,0.6138095238095238,0.0,121518.71428571429,5.476190476190476,4.352380952380953,0.9952380952380951,1.0,0.0,0.0,0.0,25,0.0
Nathan Broadhead,Ipswich,14.380952380952381,0.2219047619047619,0.0,1028.4285714285713,2.380952380952381,2.104761904761905,2.7095238095238097,0.0,0.0,0.0,1.0,25,0.0
Nathan Butler-Oyedeji,Arsenal,0.0,0.0,0.0,19490.733333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Nathan Collins,Brentford,90.0,1.6552380952380952,0.0,204817.14285714287,13.285714285714286,27.466666666666665,4.090476190476191,1.0,0.0,0.0,0.0,25,0.0
Nathan Fraser,Wolves,0.0,0.0,0.0,255222.2857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Nathan Patterson,Everton,4.25,0.05500000000000001,0.0,1720.35,0.9,1.1400000000000001,1.795,1.0,0.0,0.0,0.0,25,0.0
Nathan Wood-Gordon,Southampton,27.476190476190474,0.7652380952380953,0.0,147653.09523809524,2.1904761904761907,4.457142857142857,0.8999999999999999,1.0,0.0,0.0,0.0,25,0.0
Nathaniel Clyne,Crystal Palace,18.523809523809526,0.43809523809523804,0.0,11455.857142857143,1.7142857142857142,2.4666666666666663,1.7380952380952381,1.0,0.0,0.0,0.0,25,0.0
Nathaniel Phillips,Liverpool,0.0,0.0,0.0,10387.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Nayef Aguerd,West Ham,0.0,0.0,0.0,6558.047619047619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Neal Maupay,Everton,0.0,0.0,0.0,55621.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Neco Williams,Nott'm Forest,51.57142857142857,0.6057142857142858,0.0,60656.80952380953,9.952380952380953,11.19047619047619,5.157142857142857,1.0,0.0,0.0,0.0,25,0.0
Nick Pope,Newcastle,64.28571428571429,0.9738095238095238,2.5714285714285716,685646.4761904762,8.952380952380953,18.685714285714283,0.0,0.0,0.0,1.0,0.0,25,0.01
Niclas Füllkrug,West Ham,17.428571428571427,0.35095238095238096,0.0,138172.04761904763,4.190476190476191,4.714285714285714,4.038095238095238,0.0,1.0,0.0,0.0,25,0.0
Nico O'Reilly,Man City,0.0,0.0,0.0,1519.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Nicolas Jackson,Chelsea,73.04761904761905,0.9871428571428572,0.0,1955743.0,17.952380952380953,22.076190476190476,11.985714285714286,0.0,1.0,0.0,0.0,25,0.18
Nicolás Domínguez,Nott'm Forest,45.904761904761905,0.6819047619047619,0.0,3464.904761904762,5.904761904761905,8.523809523809524,4.219047619047619,0.0,0.0,0.0,1.0,25,0.0
Nikola Milenković,Nott'm Forest,85.71428571428571,1.0642857142857143,0.0,204657.19047619047,13.904761904761905,17.714285714285715,2.3190476190476192,1.0,0.0,0.0,0.0,25,0.0
Noni Madueke,Chelsea,56.95238095238095,0.9485714285714286,0.0,775150.7619047619,13.095238095238095,15.676190476190476,13.104761904761904,0.0,0.0,0.0,1.0,25,0.0
Norberto Bercique Gomes Betuncal,Everton,11.35,0.1905,0.0,64573.35,2.85,2.41,0.12,0.0,1.0,0.0,0.0,25,0.0
Norberto Murara Neto,Arsenal,0.0,0.0,0.0,121170.94736842105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Norberto Murara Neto,Bournemouth,90.0,1.455,5.5,213777.5,15.0,38.9,0.0,0.0,0.0,1.0,0.0,25,0.0
Noussair Mazraoui,Man Utd,76.19047619047619,1.3566666666666667,0.0,1481388.5238095238,11.571428571428571,17.228571428571428,7.957142857142857,1.0,0.0,0.0,0.0,25,0.01
Nélson Cabral Semedo,Wolves,68.04761904761905,1.2461904761904763,0.0,18863.47619047619,6.523809523809524,14.323809523809524,9.32857142857143,1.0,0.0,0.0,0.0,25,0.0
Odeluga Offiah,Brighton,0.0,0.0,0.0,8965.285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Odsonne Edouard,Crystal Palace,57.5,1.06,0.0,67785.5,1.5,0.4,6.5,0.0,1.0,0.0,0.0,25,0.0
Odsonne Edouard,Leicester,1.368421052631579,0.08421052631578947,0.0,31842.947368421053,0.5789473684210527,0.2210526315789474,0.631578947368421,0.0,1.0,0.0,0.0,25,0.0
Odysseas Vlachodimos,Newcastle,0.0,0.0,0.0,11543.666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Ola Aina,Nott'm Forest,86.80952380952381,1.0757142857142856,0.0,1169665.238095238,17.142857142857142,17.752380952380953,6.785714285714286,1.0,0.0,0.0,0.0,25,0.37
Oleksandr Zinchenko,Arsenal,11.333333333333334,0.08666666666666667,0.0,141802.52380952382,3.142857142857143,1.0571428571428572,1.2619047619047619,1.0,0.0,0.0,0.0,25,0.0
Oliver Skipp,Leicester,36.4,0.9960000000000001,0.0,4559.6,4.3,4.090000000000001,5.91,0.0,0.0,0.0,1.0,25,0.0
Oliver Skipp,Spurs,0.0,0.0,0.0,3601.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Oliwier Zych,Aston Villa,0.0,0.0,0.0,63332.26315789474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Ollie Scarles,West Ham,3.909090909090909,0.17454545454545453,0.0,1283.6363636363637,0.6363636363636364,0.8727272727272727,0.02727272727272727,1.0,0.0,0.0,0.0,25,0.0
Ollie Watkins,Aston Villa,69.04761904761905,0.9085714285714285,0.0,2518113.285714286,16.38095238095238,20.438095238095237,11.114285714285714,0.0,1.0,0.0,0.0,25,0.28
Omar Richards,Nott'm Forest,0.0,0.0,0.0,2605.285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Omari Giraud-Hutchinson,Ipswich,77.47619047619048,1.620952380952381,0.0,39617.90476190476,8.857142857142858,10.361904761904762,12.390476190476189,0.0,0.0,0.0,1.0,25,0.09
Omari Kellyman,Chelsea,0.0,0.0,0.0,3238.809523809524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Orel Mangala,Everton,63.35294117647059,0.8735294117647059,0.0,1443.0,9.0,8.423529411764704,7.023529411764706,0.0,0.0,0.0,1.0,25,0.23
Oscar Bobb,Man City,0.0,0.0,0.0,9130.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Pablo Sarabia,Wolves,9.428571428571429,0.15904761904761905,0.0,11333.285714285714,2.619047619047619,3.552380952380952,3.0380952380952384,0.0,0.0,0.0,1.0,25,0.0
Pape Matar Sarr,Spurs,52.38095238095238,1.0080952380952382,0.0,23462.285714285714,10.714285714285714,10.866666666666665,8.033333333333333,0.0,0.0,0.0,1.0,25,0.0
Paris Maghoma,Brentford,6.166666666666667,0.07083333333333333,0.0,448.0833333333333,1.6666666666666667,1.2833333333333334,0.35000000000000003,0.0,0.0,0.0,1.0,25,0.0
Pascal Groß,Brighton,0.0,0.0,0.0,3380.6190476190477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Patson Daka,Leicester,11.142857142857142,0.25857142857142856,0.0,38936.71428571428,2.4761904761904763,2.6666666666666665,0.5571428571428572,0.0,1.0,0.0,0.0,25,0.0
Pau Torres,Aston Villa,73.76190476190476,1.0723809523809524,0.0,174384.90476190476,7.714285714285714,12.438095238095238,2.642857142857143,1.0,0.0,0.0,0.0,25,0.0
Paul Onuachu,Southampton,15.523809523809524,0.4428571428571429,0.0,17913.285714285714,1.0,1.0761904761904764,1.7380952380952381,0.0,1.0,0.0,0.0,25,0.0
Pedro Cardoso de Lima,Wolves,2.761904761904762,0.03380952380952381,0.0,152427.38095238095,0.047619047619047616,0.8,1.6285714285714288,1.0,0.0,0.0,0.0,25,0.0
Pedro Lomba Neto,Chelsea,47.95238095238095,0.7147619047619047,0.0,93766.04761904762,7.761904761904762,8.523809523809524,14.485714285714286,0.0,0.0,0.0,1.0,25,0.0
Pedro Porro,Spurs,81.71428571428571,1.5047619047619047,0.0,3115264.523809524,14.047619047619047,23.723809523809525,25.366666666666667,1.0,0.0,0.0,0.0,25,0.01
Pervis Estupiñán,Brighton,63.42857142857143,1.0895238095238096,0.0,108765.42857142857,9.142857142857142,13.438095238095238,18.17142857142857,1.0,0.0,0.0,0.0,25,0.0
Phil Foden,Man City,54.23809523809524,1.0657142857142856,0.0,705034.4761904762,14.380952380952381,13.647619047619049,26.40952380952381,0.0,0.0,0.0,1.0,25,0.0
Philip Billing,Bournemouth,8.380952380952381,0.15952380952380954,0.0,5613.380952380952,2.4761904761904763,2.5714285714285716,4.876190476190477,0.0,0.0,0.0,1.0,25,0.0
Pierre-Emile Højbjerg,Spurs,0.0,0.0,0.0,372.95238095238096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Radu Drăgușin,Spurs,53.095238095238095,1.2090476190476191,0.0,26740.809523809523,4.380952380952381,10.323809523809524,1.5571428571428574,1.0,0.0,0.0,0.0,25,0.0
Raheem Sterling,Arsenal,10.736842105263158,0.09526315789473684,0.0,104300.1052631579,1.4736842105263157,1.8421052631578947,2.2210526315789476,0.0,0.0,0.0,1.0,25,0.0
Raheem Sterling,Chelsea,0.0,0.0,0.0,153568.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Ramón Sosa,Nott'm Forest,10.55,0.075,0.0,3685.4,3.65,3.7,4.37,0.0,0.0,0.0,1.0,25,0.0
Rasmus Højlund,Man Utd,48.714285714285715,0.8561904761904762,0.0,122889.47619047618,6.666666666666667,4.819047619047619,7.628571428571428,0.0,1.0,0.0,0.0,25,0.0
Rayan Aït-Nouri,Wolves,82.14285714285714,1.5542857142857143,0.0,800310.8571428572,8.428571428571429,21.142857142857142,13.7,1.0,0.0,0.0,0.0,25,0.0
Raúl Jiménez,Fulham,62.476190476190474,0.8576190476190477,0.0,629507.9523809524,15.476190476190476,17.82857142857143,7.680952380952381,0.0,1.0,0.0,0.0,25,0.52
Reece James,Chelsea,13.047619047619047,0.2857142857142857,0.0,20951.47619047619,2.238095238095238,3.695238095238095,1.880952380952381,1.0,0.0,0.0,0.0,25,0.0
Reiss Nelson,Arsenal,1.0,0.01,0.0,3884.5,1.5,1.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Reiss Nelson,Fulham,25.31578947368421,0.3215789473684211,0.0,8734.368421052632,7.368421052631579,6.821052631578947,11.784210526315789,0.0,0.0,0.0,1.0,25,0.0
Remi Matthews,Crystal Palace,0.0,0.0,0.0,71180.33333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Remy Rees-Dottin,Bournemouth,0.0,0.0,0.0,3907.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Renato Palma Veiga,Chelsea,8.380952380952381,0.15095238095238095,0.0,20943.14285714286,1.0476190476190477,1.4476190476190476,0.43809523809523804,0.0,0.0,0.0,1.0,25,0.0
Rhys Williams,Liverpool,0.0,0.0,0.0,8165.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Ricardo Barbosa Pereira,Leicester,6.9523809523809526,0.09904761904761905,0.0,12469.809523809523,0.47619047619047616,0.6571428571428571,0.2714285714285714,1.0,0.0,0.0,0.0,25,0.0
Riccardo Calafiori,Arsenal,33.523809523809526,0.37142857142857144,0.0,170859.90476190476,4.9523809523809526,9.333333333333334,3.8142857142857145,1.0,0.0,0.0,0.0,25,0.0
Richarlison de Andrade,Spurs,4.714285714285714,0.04238095238095238,0.0,48750.04761904762,1.2857142857142858,1.3333333333333333,2.0142857142857147,0.0,1.0,0.0,0.0,25,0.0
Rico Henry,Brentford,0.14285714285714285,0.012380952380952381,0.0,3888.6666666666665,0.14285714285714285,0.047619047619047616,0.014285714285714285,1.0,0.0,0.0,0.0,25,0.0
Rico Lewis,Man City,65.80952380952381,1.029047619047619,0.0,1049714.0952380951,9.0,10.62857142857143,8.323809523809524,1.0,0.0,0.0,0.0,25,0.0
Rob Holding,Crystal Palace,0.0,0.0,0.0,8729.952380952382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Robert Sánchez,Chelsea,81.42857142857143,1.2566666666666666,3.0952380952380953,1128258.3333333333,12.80952380952381,24.504761904761907,0.0,0.0,0.0,1.0,0.0,25,0.01
Robin Olsen,Aston Villa,2.142857142857143,0.03761904761904762,0.09523809523809523,11556.333333333334,0.14285714285714285,0.8380952380952381,0.0,0.0,0.0,1.0,0.0,25,0.0
Rodrigo 'Rodri' Hernandez,Man City,3.0952380952380953,0.0019047619047619048,0.0,134960.19047619047,0.8571428571428571,0.5142857142857143,0.8142857142857144,0.0,0.0,0.0,1.0,25,0.0
