name,team,minutes,xP,influence,ict_index,threat,creativity,bps,expected_goal_involvements,transfers_in,position_DEF,position_FWD,position_GK,position_MID,GW,predicted_total_points
Marcos Senesi,Bournemouth,43.666666666666664,0.9666666666666667,10.523809523809524,1.5761904761904764,1.380952380952381,3.7476190476190476,3.9047619047619047,0.05952380952380952,3162.095238095238,1.0,0.0,0.0,0.0,25,0.96
Marcus Bettinelli,Chelsea,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,1455.4285714285713,0.0,0.0,1.0,0.0,25,0.0
Marcus Myers-Harness,Ipswich,2.0476190476190474,0.004761904761904761,0.44761904761904764,0.08095238095238096,0.2857142857142857,0.09047619047619049,0.19047619047619047,0.002380952380952381,16.523809523809526,0.0,0.0,0.0,1.0,25,0.36
Marcus Rashford,Man Utd,46.42857142857143,3.038095238095238,11.37142857142857,3.2809523809523813,9.238095238095237,12.12857142857143,8.857142857142858,0.14095238095238094,32478.04761904762,0.0,0.0,0.0,1.0,25,0.69
Marcus Tavernier,Bournemouth,54.19047619047619,2.157142857142857,12.533333333333333,4.623809523809524,13.095238095238095,20.64761904761905,8.904761904761905,0.2961904761904762,4294.333333333333,0.0,0.0,0.0,1.0,25,0.5
Mario Lemina,Wolves,64.9047619047619,2.276190476190476,16.99047619047619,3.0666666666666664,5.714285714285714,7.938095238095237,12.0,0.10333333333333333,5021.952380952381,0.0,0.0,0.0,1.0,25,2.19
Mark Flekken,Brentford,87.38095238095238,2.9714285714285715,37.38095238095238,3.7714285714285714,0.0,0.4809523809523809,14.523809523809524,0.0033333333333333335,55785.857142857145,0.0,0.0,1.0,0.0,25,2.59
Mark O’Mahony,Brighton,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,1483.7142857142858,0.0,1.0,0.0,0.0,25,0.0
Mark Travers,Bournemouth,21.428571428571427,0.6,6.9714285714285715,0.6952380952380953,0.0,0.0,3.619047619047619,0.0004761904761904762,822.8095238095239,0.0,0.0,1.0,0.0,25,1.0
Martial Godo,Fulham,0.6666666666666666,-0.047619047619047616,0.047619047619047616,0.0380952380952381,0.2857142857142857,0.023809523809523808,0.047619047619047616,0.0,255.66666666666666,0.0,0.0,0.0,1.0,25,0.13
Martin Dúbravka,Newcastle,25.714285714285715,1.1285714285714286,5.104761904761905,0.5095238095238095,0.0,0.0,6.666666666666667,0.0,11607.904761904761,0.0,0.0,1.0,0.0,25,1.0
Martin Sherif,Everton,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Martin Ødegaard,Arsenal,52.76190476190476,2.9285714285714284,11.323809523809523,4.571428571428571,11.952380952380953,22.304761904761904,11.047619047619047,0.2895238095238095,39537.23809523809,0.0,0.0,0.0,1.0,25,1.69
Mason Holgate,Everton,0.25,0.075,0.0,0.0,0.0,0.0,-0.05,0.0,589.3,1.0,0.0,0.0,0.0,25,0.0
Mason Mount,Man Utd,11.571428571428571,0.27142857142857146,0.9904761904761905,0.5619047619047619,2.0476190476190474,2.6285714285714286,0.7619047619047619,0.022857142857142857,304.8095238095238,0.0,0.0,0.0,1.0,25,0.99
Massimo Luongo,Ipswich,6.809523809523809,0.1285714285714286,1.1904761904761905,0.14285714285714285,0.0,0.20476190476190476,1.2380952380952381,0.0,3398.4285714285716,0.0,0.0,0.0,1.0,25,0.52
Matai Akinmboni,Bournemouth,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1.0,0.0,0.0,0.0,25,0.0
Mateo Kovačić,Man City,61.523809523809526,2.9571428571428573,14.838095238095237,3.7666666666666666,5.9523809523809526,16.866666666666667,13.952380952380953,0.14142857142857143,32998.619047619046,0.0,0.0,0.0,1.0,25,2.29
Mateus Gonçalo Espanha Fernandes,Southampton,73.5,1.5,12.52,4.154999999999999,12.65,16.32,11.65,0.23700000000000002,470.85,0.0,0.0,0.0,1.0,25,2.27
Mateusz Lis,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.285714285714285,0.0,0.0,1.0,0.0,25,0.0
Matheus França de Oliveira,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5815.285714285715,0.0,0.0,0.0,1.0,25,0.0
Matheus Luiz Nunes,Man City,29.38095238095238,2.0476190476190474,7.752380952380953,2.4285714285714284,4.238095238095238,12.247619047619047,7.0476190476190474,0.10428571428571429,3411.0476190476193,0.0,0.0,0.0,1.0,25,1.0
Matheus Santos Carneiro Da Cunha,Wolves,76.42857142857143,5.1761904761904765,29.17142857142857,7.876190476190477,24.714285714285715,24.842857142857145,25.38095238095238,0.3757142857142857,196880.14285714287,0.0,1.0,0.0,0.0,25,6.11
Mathias Jensen,Brentford,29.952380952380953,0.6904761904761905,4.20952380952381,1.4428571428571428,1.1904761904761905,8.957142857142857,5.523809523809524,0.06190476190476191,314.7142857142857,0.0,0.0,0.0,1.0,25,1.0
Mathias Jorgensen,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Mats Wieffer,Brighton,22.095238095238095,1.1095238095238096,6.857142857142857,1.3238095238095238,2.7142857142857144,3.8238095238095235,4.9523809523809526,0.032380952380952385,766.7619047619048,0.0,0.0,0.0,1.0,25,1.0
Matt Doherty,Wolves,42.42857142857143,1.119047619047619,10.047619047619047,1.9333333333333333,4.0,5.295238095238095,5.238095238095238,0.06666666666666668,1224.1904761904761,1.0,0.0,0.0,0.0,25,0.99
Matt O'Riley,Brighton,21.63157894736842,0.7999999999999999,5.2631578947368425,1.8105263157894735,5.2631578947368425,7.536842105263157,5.315789473684211,0.11842105263157894,880.4736842105264,0.0,0.0,0.0,1.0,25,1.0
Matt Targett,Newcastle,0.5714285714285714,0.08095238095238096,0.11428571428571428,0.014285714285714285,0.0,0.047619047619047616,0.14285714285714285,0.0,1513.857142857143,1.0,0.0,0.0,0.0,25,0.41
Matt Turner,Crystal Palace,0.0,-0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,12563.947368421053,0.0,0.0,1.0,0.0,25,0.0
Matt Turner,Nott'm Forest,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,15896.5,0.0,0.0,1.0,0.0,25,0.0
Matthijs de Ligt,Man Utd,66.19047619047619,2.2,14.038095238095238,2.5095238095238095,9.142857142857142,1.723809523809524,9.428571428571429,0.08,27032.47619047619,1.0,0.0,0.0,0.0,25,1.75
Matty Cash,Aston Villa,51.333333333333336,1.0714285714285714,9.342857142857142,1.7714285714285716,4.380952380952381,3.9857142857142858,5.333333333333333,0.04666666666666667,7631.619047619048,1.0,0.0,0.0,0.0,25,0.89
Matz Sels,Nott'm Forest,90.0,4.319047619047619,24.428571428571427,2.4571428571428573,0.0,0.004761904761904762,15.80952380952381,0.002857142857142857,89161.09523809524,0.0,0.0,1.0,0.0,25,3.0
Max Aarons,Bournemouth,4.0,0.23809523809523808,0.6285714285714287,0.08095238095238096,0.0,0.1523809523809524,1.4761904761904763,0.0004761904761904762,588.4285714285714,1.0,0.0,0.0,0.0,25,0.71
Max Alleyne,Man City,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,64.75,1.0,0.0,0.0,0.0,25,0.0
Max Kilman,West Ham,86.57142857142857,2.2476190476190476,21.742857142857144,3.304761904761905,5.333333333333333,5.8238095238095235,8.80952380952381,0.10190476190476191,15913.095238095239,1.0,0.0,0.0,0.0,25,1.37
Max Kinsey,Bournemouth,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,323.1,1.0,0.0,0.0,0.0,25,0.0
Maxence Lacroix,Crystal Palace,90.0,2.8,20.455555555555556,2.8499999999999996,5.666666666666667,2.4000000000000004,13.5,0.10833333333333334,3672.3333333333335,1.0,0.0,0.0,0.0,25,2.01
Maxwel Cornet,Southampton,3.736842105263158,-0.6052631578947368,0.6105263157894738,0.11578947368421054,0.3684210526315789,0.18421052631578946,0.631578947368421,0.008421052631578947,114.89473684210526,0.0,0.0,0.0,1.0,25,0.88
Maxwel Cornet,West Ham,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,1.0,25,0.0
Michael Golding,Leicester,0.0,-0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,2209.190476190476,0.0,0.0,0.0,1.0,25,0.0
Michael Keane,Everton,40.5,1.5050000000000001,11.08,1.65,4.2,1.145,4.45,0.0225,69742.5,1.0,0.0,0.0,0.0,25,0.98
Michail Antonio,West Ham,39.714285714285715,1.9142857142857144,3.4285714285714284,1.880952380952381,9.238095238095237,6.642857142857143,5.285714285714286,0.14809523809523809,18333.428571428572,0.0,1.0,0.0,0.0,25,1.0
Micky van de Ven,Spurs,37.523809523809526,1.4952380952380953,7.666666666666667,1.1333333333333333,1.9047619047619047,1.7428571428571429,6.095238095238095,0.049523809523809526,48875.142857142855,1.0,0.0,0.0,0.0,25,0.99
Miguel Almirón Rejala,Newcastle,7.0476190476190474,0.49523809523809526,0.43809523809523804,0.36666666666666664,1.8095238095238095,1.4428571428571428,1.380952380952381,0.030476190476190476,1969.6666666666667,0.0,0.0,0.0,1.0,25,0.99
Mikel Merino,Arsenal,34.89473684210526,2.0526315789473686,9.957894736842107,2.636842105263158,10.31578947368421,6.173684210526315,7.578947368421052,0.14315789473684212,1245.6315789473683,0.0,0.0,0.0,1.0,25,1.0
Mikey Moore,Spurs,3.9047619047619047,0.27142857142857146,0.0857142857142857,0.047619047619047616,0.3333333333333333,0.11904761904761904,0.5714285714285714,0.0033333333333333335,2053.714285714286,0.0,0.0,0.0,1.0,25,1.0
Mikkel Damsgaard,Brentford,72.95238095238095,3.4952380952380957,21.361904761904764,5.623809523809523,10.80952380952381,24.03333333333333,17.61904761904762,0.2561904761904762,14542.952380952382,0.0,0.0,0.0,1.0,25,3.68
Milos Kerkez,Bournemouth,86.52380952380952,3.238095238095238,18.295238095238094,4.066666666666666,5.238095238095238,17.123809523809523,14.619047619047619,0.09666666666666665,50115.04761904762,1.0,0.0,0.0,0.0,25,1.99
Min-Hyeok Yang,Spurs,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,25,0.0
Miodrag Pivaš,Newcastle,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,126.33333333333333,1.0,0.0,0.0,0.0,25,0.0
Mitoma Kaoru,Brighton,79.14285714285714,3.657142857142857,17.095238095238095,6.300000000000001,25.142857142857142,20.76666666666667,15.380952380952381,0.3466666666666667,92826.76190476191,0.0,0.0,0.0,1.0,25,2.46
Mohamed Salah,Liverpool,88.15,11.535,48.56,13.86,61.6,28.51,34.65,1.0554999999999999,284249.0,0.0,0.0,0.0,1.0,25,9.95
Mohammed Kudus,West Ham,61.57142857142857,2.0476190476190474,12.857142857142858,4.838095238095239,20.80952380952381,14.8,9.952380952380953,0.26571428571428574,16040.333333333334,0.0,0.0,0.0,1.0,25,2.22
Moisés Caicedo Corozo,Chelsea,88.33333333333333,3.052380952380952,18.371428571428574,3.8238095238095235,2.8095238095238093,17.038095238095238,17.19047619047619,0.10333333333333333,12463.761904761905,0.0,0.0,0.0,1.0,25,2.19
Morgan Gibbs-White,Nott'm Forest,63.80952380952381,2.8476190476190473,16.838095238095235,5.342857142857143,17.19047619047619,19.361904761904764,13.047619047619047,0.27095238095238094,29631.95238095238,0.0,0.0,0.0,1.0,25,2.35
Morgan Rogers,Aston Villa,78.52380952380952,3.8285714285714287,19.561904761904763,5.619047619047619,18.047619047619047,18.48095238095238,14.80952380952381,0.31238095238095237,196352.57142857142,0.0,0.0,0.0,1.0,25,2.54
Moussa Diaby,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Murillo Santiago Costa dos Santos,Nott'm Forest,84.61904761904762,3.5238095238095237,25.20952380952381,3.7952380952380955,6.333333333333333,6.376190476190477,15.619047619047619,0.08285714285714285,26522.0,1.0,0.0,0.0,0.0,25,2.61
Mykhailo Mudryk,Chelsea,6.904761904761905,0.5333333333333333,1.1047619047619048,0.40476190476190477,1.4761904761904763,1.5,1.2380952380952381,0.04285714285714286,857.7619047619048,0.0,0.0,0.0,1.0,25,0.94
Myles Lewis-Skelly,Arsenal,15.619047619047619,1.1333333333333333,2.4285714285714284,0.5428571428571429,0.2857142857142857,2.738095238095238,3.142857142857143,0.006190476190476191,1083.4285714285713,0.0,0.0,0.0,1.0,25,1.0
Myles Peart-Harris,Brentford,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,43.476190476190474,0.0,0.0,0.0,1.0,25,0.0
Naouirou Ahamada,Crystal Palace,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,294.1904761904762,0.0,0.0,0.0,1.0,25,0.0
Nathan Aké,Man City,28.61904761904762,1.2809523809523808,4.352380952380953,0.6238095238095238,0.8571428571428571,0.9952380952380951,5.476190476190476,0.017619047619047618,2982.2380952380954,1.0,0.0,0.0,0.0,25,1.0
Nathan Broadhead,Ipswich,14.380952380952381,0.1761904761904762,2.104761904761905,0.7619047619047619,2.8095238095238093,2.7095238095238097,2.380952380952381,0.06952380952380952,65.0952380952381,0.0,0.0,0.0,1.0,25,1.0
Nathan Butler-Oyedeji,Arsenal,0.0,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3264.6,0.0,1.0,0.0,0.0,25,0.0
Nathan Collins,Brentford,90.0,2.8190476190476192,27.466666666666665,4.171428571428571,10.142857142857142,4.090476190476191,13.285714285714286,0.15285714285714286,22779.95238095238,1.0,0.0,0.0,0.0,25,1.72
Nathan Fraser,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4131.571428571428,0.0,1.0,0.0,0.0,25,0.0
Nathan Patterson,Everton,4.25,0.085,1.1400000000000001,0.33499999999999996,0.4,1.795,0.9,0.0185,82.75,1.0,0.0,0.0,0.0,25,0.58
Nathan Wood-Gordon,Southampton,27.476190476190474,-0.13333333333333333,4.457142857142857,0.6095238095238096,0.6666666666666666,0.8999999999999999,2.1904761904761907,0.012857142857142859,5716.380952380952,1.0,0.0,0.0,0.0,25,0.82
Nathaniel Clyne,Crystal Palace,18.523809523809526,0.6571428571428571,2.4666666666666663,0.43809523809523804,0.23809523809523808,1.7380952380952381,1.7142857142857142,0.006666666666666667,368.6190476190476,1.0,0.0,0.0,0.0,25,1.0
Nathaniel Phillips,Liverpool,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,201.3,1.0,0.0,0.0,0.0,25,0.0
Nayef Aguerd,West Ham,0.0,0.04285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,65.14285714285714,1.0,0.0,0.0,0.0,25,0.0
Neal Maupay,Everton,0.0,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1020.1,0.0,1.0,0.0,0.0,25,0.0
Neco Williams,Nott'm Forest,51.57142857142857,2.142857142857143,11.19047619047619,2.219047619047619,5.761904761904762,5.157142857142857,9.952380952380953,0.07047619047619047,8808.285714285714,1.0,0.0,0.0,0.0,25,0.68
Nick Pope,Newcastle,64.28571428571429,2.4523809523809526,18.685714285714283,1.861904761904762,0.0,0.0,8.952380952380953,0.0,30068.095238095237,0.0,0.0,1.0,0.0,25,2.22
Niclas Füllkrug,West Ham,17.428571428571427,0.6714285714285715,4.714285714285714,1.4,5.380952380952381,4.038095238095238,4.190476190476191,0.07952380952380952,3047.809523809524,0.0,1.0,0.0,0.0,25,1.0
Nico O'Reilly,Man City,0.0,0.8238095238095239,0.0,0.0,0.0,0.0,0.0,0.0,61.61904761904762,0.0,0.0,0.0,1.0,25,0.0
Nicolas Jackson,Chelsea,73.04761904761905,5.061904761904762,22.076190476190476,7.0476190476190474,36.285714285714285,11.985714285714286,17.952380952380953,0.5314285714285715,245019.14285714287,0.0,1.0,0.0,0.0,25,4.4
Nicolás Domínguez,Nott'm Forest,45.904761904761905,0.9904761904761905,8.523809523809524,1.880952380952381,6.095238095238095,4.219047619047619,5.904761904761905,0.07285714285714286,218.52380952380952,0.0,0.0,0.0,1.0,25,0.92
Nikola Milenković,Nott'm Forest,85.71428571428571,3.7285714285714286,17.714285714285715,2.9666666666666663,9.761904761904763,2.3190476190476192,13.904761904761905,0.15714285714285714,46814.47619047619,1.0,0.0,0.0,0.0,25,1.93
Noni Madueke,Chelsea,56.95238095238095,4.423809523809524,15.676190476190476,6.10952380952381,32.285714285714285,13.104761904761904,13.095238095238095,0.3333333333333333,113344.76190476191,0.0,0.0,0.0,1.0,25,2.64
Norberto Bercique Gomes Betuncal,Everton,11.35,0.945,2.41,0.8899999999999999,6.65,0.12,2.85,0.08249999999999999,6476.15,0.0,1.0,0.0,0.0,25,1.0
Norberto Murara Neto,Arsenal,0.0,0.9421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,3746.315789473684,0.0,0.0,1.0,0.0,25,0.0
Norberto Murara Neto,Bournemouth,90.0,2.6,38.9,3.9000000000000004,0.0,0.0,15.0,0.0,7562.5,0.0,0.0,1.0,0.0,25,2.83
Noussair Mazraoui,Man Utd,76.19047619047619,2.4,17.228571428571428,2.857142857142857,3.4285714285714284,7.957142857142857,11.571428571428571,0.07333333333333333,137534.61904761905,1.0,0.0,0.0,0.0,25,1.73
Nélson Cabral Semedo,Wolves,68.04761904761905,1.4190476190476191,14.323809523809524,2.7476190476190476,3.761904761904762,9.32857142857143,6.523809523809524,0.07142857142857142,3142.0476190476193,1.0,0.0,0.0,0.0,25,1.7
Odeluga Offiah,Brighton,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,125.66666666666667,1.0,0.0,0.0,0.0,25,0.0
Odsonne Edouard,Crystal Palace,57.5,1.6,0.4,2.25,16.0,6.5,1.5,0.21,2640.0,0.0,1.0,0.0,0.0,25,0.95
Odsonne Edouard,Leicester,1.368421052631579,0.042105263157894736,0.2210526315789474,0.18421052631578946,0.9473684210526315,0.631578947368421,0.5789473684210527,0.002105263157894737,1746.3684210526317,0.0,1.0,0.0,0.0,25,0.72
Odysseas Vlachodimos,Newcastle,0.0,0.10476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,154.61904761904762,0.0,0.0,1.0,0.0,25,0.0
Ola Aina,Nott'm Forest,86.80952380952381,4.3,17.752380952380953,2.7333333333333334,2.8095238095238093,6.785714285714286,17.142857142857142,0.08333333333333333,166440.2857142857,1.0,0.0,0.0,0.0,25,2.5
Oleksandr Zinchenko,Arsenal,11.333333333333334,1.480952380952381,1.0571428571428572,0.34285714285714286,1.0952380952380953,1.2619047619047619,3.142857142857143,0.006666666666666667,4273.523809523809,1.0,0.0,0.0,0.0,25,1.0
Oliver Skipp,Leicester,36.4,0.5,4.090000000000001,1.0699999999999998,0.65,5.91,4.3,0.017499999999999998,218.3,0.0,0.0,0.0,1.0,25,0.99
Oliver Skipp,Spurs,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Oliwier Zych,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4318.8421052631575,0.0,0.0,1.0,0.0,25,0.0
Ollie Scarles,West Ham,3.909090909090909,0.09090909090909091,0.8727272727272727,0.10909090909090909,0.18181818181818182,0.02727272727272727,0.6363636363636364,0.0,183.45454545454547,1.0,0.0,0.0,0.0,25,0.66
Ollie Watkins,Aston Villa,69.04761904761905,4.571428571428571,20.438095238095237,6.495238095238095,34.19047619047619,11.114285714285714,16.38095238095238,0.5638095238095238,149329.42857142858,0.0,1.0,0.0,0.0,25,4.23
Omar Richards,Nott'm Forest,0.0,0.09047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,1.0,0.0,0.0,0.0,25,0.0
Omari Giraud-Hutchinson,Ipswich,77.47619047619048,2.1714285714285717,10.361904761904762,3.4857142857142858,12.0,12.390476190476189,8.857142857142858,0.13714285714285715,2861.0,0.0,0.0,0.0,1.0,25,2.18
Omari Kellyman,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.66666666666666,0.0,0.0,0.0,1.0,25,0.0
Orel Mangala,Everton,63.35294117647059,1.9823529411764707,8.423529411764704,2.0588235294117645,5.0588235294117645,7.023529411764706,9.0,0.08647058823529412,213.23529411764707,0.0,0.0,0.0,1.0,25,2.05
Oscar Bobb,Man City,0.0,0.004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,145.61904761904762,0.0,0.0,0.0,1.0,25,0.0
Pablo Sarabia,Wolves,9.428571428571429,0.5333333333333333,3.552380952380952,1.2047619047619047,5.428571428571429,3.0380952380952384,2.619047619047619,0.11,414.0952380952381,0.0,0.0,0.0,1.0,25,1.0
Pape Matar Sarr,Spurs,52.38095238095238,2.1095238095238096,10.866666666666665,2.4714285714285715,5.9523809523809526,8.033333333333333,10.714285714285714,0.12333333333333332,2287.8571428571427,0.0,0.0,0.0,1.0,25,1.56
Paris Maghoma,Brentford,6.166666666666667,0.34166666666666673,1.2833333333333334,0.19166666666666665,0.3333333333333333,0.35000000000000003,1.6666666666666667,0.0025,92.33333333333333,0.0,0.0,0.0,1.0,25,1.0
Pascal Groß,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Patson Daka,Leicester,11.142857142857142,0.6428571428571429,2.6666666666666665,0.5761904761904763,2.6666666666666665,0.5571428571428572,2.4761904761904763,0.02285714285714286,8463.952380952382,0.0,1.0,0.0,0.0,25,1.0
Pau Torres,Aston Villa,73.76190476190476,1.3523809523809522,12.438095238095238,1.961904761904762,4.476190476190476,2.642857142857143,7.714285714285714,0.04047619047619048,11095.952380952382,1.0,0.0,0.0,0.0,25,1.87
Paul Onuachu,Southampton,15.523809523809524,-0.1619047619047619,1.0761904761904764,0.8904761904761904,6.142857142857143,1.7380952380952381,1.0,0.05190476190476191,1959.6190476190477,0.0,1.0,0.0,0.0,25,0.56
Pedro Cardoso de Lima,Wolves,2.761904761904762,-0.09523809523809523,0.8,0.2523809523809524,0.09523809523809523,1.6285714285714288,0.047619047619047616,0.004285714285714286,5651.285714285715,1.0,0.0,0.0,0.0,25,0.69
Pedro Lomba Neto,Chelsea,47.95238095238095,1.9952380952380953,8.523809523809524,3.2714285714285714,9.666666666666666,14.485714285714286,7.761904761904762,0.13380952380952382,11738.52380952381,0.0,0.0,0.0,1.0,25,0.86
Pedro Porro,Spurs,81.71428571428571,3.838095238095238,23.723809523809525,5.6380952380952385,7.238095238095238,25.366666666666667,14.047619047619047,0.1757142857142857,117523.85714285714,1.0,0.0,0.0,0.0,25,1.96
Pervis Estupiñán,Brighton,63.42857142857143,1.319047619047619,13.438095238095238,3.5952380952380953,4.285714285714286,18.17142857142857,9.142857142857142,0.10238095238095238,16716.666666666668,1.0,0.0,0.0,0.0,25,1.62
Phil Foden,Man City,54.23809523809524,2.7285714285714286,13.647619047619049,5.438095238095238,14.238095238095237,26.40952380952381,14.380952380952381,0.3780952380952381,46446.42857142857,0.0,0.0,0.0,1.0,25,2.39
Philip Billing,Bournemouth,8.380952380952381,0.3523809523809524,2.5714285714285716,0.9714285714285713,2.238095238095238,4.876190476190477,2.4761904761904763,0.07238095238095238,288.5238095238095,0.0,0.0,0.0,1.0,25,1.0
Pierre-Emile Højbjerg,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Radu Drăgușin,Spurs,53.095238095238095,1.4333333333333333,10.323809523809524,1.3761904761904762,1.8571428571428572,1.5571428571428574,4.380952380952381,0.009047619047619047,2408.190476190476,1.0,0.0,0.0,0.0,25,0.65
Raheem Sterling,Arsenal,10.736842105263158,1.2210526315789474,1.8421052631578947,0.7842105263157895,3.8947368421052633,2.2210526315789476,1.4736842105263157,0.04,2359.7368421052633,0.0,0.0,0.0,1.0,25,1.0
Raheem Sterling,Chelsea,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1354.5,0.0,0.0,0.0,1.0,25,0.0
Ramón Sosa,Nott'm Forest,10.55,0.82,3.7,1.175,3.75,4.37,3.65,0.066,267.2,0.0,0.0,0.0,1.0,25,1.0
Rasmus Højlund,Man Utd,48.714285714285715,1.6952380952380952,4.819047619047619,2.0095238095238095,7.761904761904762,7.628571428571428,6.666666666666667,0.1419047619047619,19724.714285714286,0.0,1.0,0.0,0.0,25,1.0
Rayan Aït-Nouri,Wolves,82.14285714285714,2.419047619047619,21.142857142857142,4.533333333333333,10.380952380952381,13.7,8.428571428571429,0.13857142857142857,99928.33333333333,1.0,0.0,0.0,0.0,25,1.47
Raúl Jiménez,Fulham,62.476190476190474,3.6238095238095234,17.82857142857143,5.4523809523809526,29.047619047619047,7.680952380952381,15.476190476190476,0.44857142857142857,133543.80952380953,0.0,1.0,0.0,0.0,25,3.48
Reece James,Chelsea,13.047619047619047,0.29047619047619044,3.695238095238095,0.5952380952380952,0.3333333333333333,1.880952380952381,2.238095238095238,0.018095238095238095,3863.8571428571427,1.0,0.0,0.0,0.0,25,0.96
Reiss Nelson,Arsenal,1.0,2.05,1.0,0.1,0.0,0.0,1.5,0.0,126.0,0.0,0.0,0.0,1.0,25,0.86
Reiss Nelson,Fulham,25.31578947368421,1.1210526315789473,6.821052631578947,2.889473684210526,10.263157894736842,11.784210526315789,7.368421052631579,0.10684210526315789,823.9473684210526,0.0,0.0,0.0,1.0,25,0.98
Remi Matthews,Crystal Palace,0.0,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,1604.2380952380952,0.0,0.0,1.0,0.0,25,0.0
Remy Rees-Dottin,Bournemouth,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,3157.0,0.0,1.0,0.0,0.0,25,0.0
Renato Palma Veiga,Chelsea,8.380952380952381,0.6,1.4476190476190476,0.28095238095238095,0.9047619047619048,0.43809523809523804,1.0476190476190477,0.014761904761904763,1944.0,0.0,0.0,0.0,1.0,25,0.95
Rhys Williams,Liverpool,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,41.4,1.0,0.0,0.0,0.0,25,0.0
Ricardo Barbosa Pereira,Leicester,6.9523809523809526,-0.03333333333333334,0.6571428571428571,0.10476190476190476,0.09523809523809523,0.2714285714285714,0.47619047619047616,0.0014285714285714286,240.47619047619048,1.0,0.0,0.0,0.0,25,0.56
Riccardo Calafiori,Arsenal,33.523809523809526,1.8761904761904762,9.333333333333334,1.9,5.857142857142857,3.8142857142857145,4.9523809523809526,0.05333333333333334,10212.285714285714,1.0,0.0,0.0,0.0,25,1.0
Richarlison de Andrade,Spurs,4.714285714285714,0.3523809523809524,1.3333333333333333,0.4095238095238095,0.8095238095238095,2.0142857142857147,1.2857142857142858,0.03666666666666667,2245.095238095238,0.0,1.0,0.0,0.0,25,0.95
Rico Henry,Brentford,0.14285714285714285,0.009523809523809525,0.047619047619047616,0.004761904761904762,0.0,0.014285714285714285,0.14285714285714285,0.0,63.904761904761905,1.0,0.0,0.0,0.0,25,0.0
Rico Lewis,Man City,65.80952380952381,2.7714285714285714,10.62857142857143,2.4761904761904763,5.809523809523809,8.323809523809524,9.0,0.09,118603.52380952382,1.0,0.0,0.0,0.0,25,1.9
Rob Holding,Crystal Palace,0.0,-0.004761904761904766,0.0,0.0,0.0,0.0,0.0,0.0,155.38095238095238,1.0,0.0,0.0,0.0,25,0.0
Robert Sánchez,Chelsea,81.42857142857143,3.4380952380952383,24.504761904761907,2.4428571428571426,0.0,0.0,12.80952380952381,0.0004761904761904762,102159.33333333333,0.0,0.0,1.0,0.0,25,2.46
