season_x,name,team_x,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,position_DEF,position_FWD,position_GK,position_MID,predicted_assists
2023-24,Tommy Doyle,Wolves,0,0,0,0,0.0,351,250,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,18,Spurs,0,0,0,0,25,0,6384,2.0,1.0,0.0,0,164,554,390,44,False,0,25,False,False,False,True,0.0
2023-24,Halil Dervişoğlu,Brentford,0,0,0,0,0.0,100,241,0,0,0.0,0.0,2024-02-17T12:30:00Z,0,11,Liverpool,0,0,0,0,25,0,588,4.0,1.0,0.0,0,-3,0,3,45,True,0,25,False,True,False,False,0.0
2023-24,Halil Dervişoğlu,Brentford,0,0,0,0,0.0,100,176,0,0,0.0,0.0,2024-02-20T19:30:00Z,0,13,Man City,0,0,0,0,25,0,588,0.0,1.0,0.0,0,-3,0,3,45,False,0,25,False,True,False,False,0.0
2023-24,Gabriel Osho,Luton,0,0,4,0,1.8,330,245,2,0,2.5,10.2,2024-02-18T16:30:00Z,90,14,Man Utd,0,0,0,0,25,0,31659,2.0,1.0,13.0,0,4297,10172,5875,44,True,1,25,True,False,False,False,0.0
2023-24,Gabriel Osho,Luton,0,0,8,0,10.1,330,257,4,0,4.2,29.8,2024-02-21T19:30:00Z,90,11,Liverpool,0,0,0,0,25,0,31659,1.0,4.0,2.0,0,4297,10172,5875,44,False,0,25,True,False,False,False,0.0
2023-24,João Pedro Junqueira de Jesus,Brighton,0,0,0,0,0.0,135,249,0,0,0.0,0.0,2024-02-18T14:00:00Z,0,17,Sheffield Utd,0,0,0,0,25,0,822684,5.0,0.0,0.0,0,-249684,1855,251539,53,False,0,25,False,True,False,False,0.0
2023-24,Vincent Angelini,Brentford,0,0,0,0,0.0,752,241,0,0,0.0,0.0,2024-02-17T12:30:00Z,0,11,Liverpool,0,0,0,0,25,0,1123,4.0,1.0,0.0,0,125,205,80,40,True,0,25,False,False,True,False,0.0
2023-24,Vincent Angelini,Brentford,0,0,0,0,0.0,752,176,0,0,0.0,0.0,2024-02-20T19:30:00Z,0,13,Man City,0,0,0,0,25,0,1123,0.0,1.0,0.0,0,125,205,80,40,False,0,25,False,False,True,False,0.0
2023-24,Kurt Zouma,West Ham,0,0,6,0,0.6,544,248,1,0,1.1,10.2,2024-02-17T15:00:00Z,90,16,Nott'm Forest,0,0,0,0,25,0,149815,0.0,2.0,0.0,1,-4513,2175,6688,45,False,1,25,True,False,False,False,0.0
2023-24,Omar Richards,Nott'm Forest,0,0,0,0,0.0,461,248,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,19,West Ham,0,0,0,0,25,0,1960,0.0,2.0,0.0,0,-12,0,12,44,True,0,25,True,False,False,False,0.0
2023-24,Mark O’Mahony,Brighton,0,0,0,0,0.0,741,249,0,0,0.0,0.0,2024-02-18T14:00:00Z,0,17,Sheffield Utd,0,0,0,0,25,0,2726,5.0,0.0,0.0,0,337,552,215,45,False,0,25,False,True,False,False,0.0
2023-24,Iliman Ndiaye,Sheffield Utd,0,0,0,0,0.0,486,249,0,0,0.0,0.0,2024-02-18T14:00:00Z,0,5,Brighton,0,0,0,0,25,0,962,5.0,0.0,0.0,0,-4,0,4,55,True,0,25,False,True,False,False,0.0
2023-24,Elliot Thorpe,Luton,0,0,0,0,0.0,337,245,0,0,0.0,0.0,2024-02-18T16:30:00Z,0,14,Man Utd,0,0,0,0,25,0,363,2.0,1.0,0.0,0,-4,0,4,45,True,0,25,False,False,False,True,0.0
2023-24,Elliot Thorpe,Luton,0,0,0,0,0.0,337,257,0,0,0.0,0.0,2024-02-21T19:30:00Z,0,11,Liverpool,0,0,0,0,25,0,363,1.0,4.0,0.0,0,-4,0,4,45,False,0,25,False,False,False,True,0.0
2023-24,Shea Charles,Man City,0,0,0,0,0.0,348,246,0,0,0.0,0.0,2024-02-17T17:30:00Z,0,7,Chelsea,0,0,0,0,25,0,36,1.0,1.0,0.0,0,0,0,0,45,True,0,25,False,False,False,True,0.0
2023-24,Shea Charles,Man City,0,0,0,0,0.0,348,176,0,0,0.0,0.0,2024-02-20T19:30:00Z,0,4,Brentford,0,0,0,0,25,0,36,0.0,1.0,0.0,0,0,0,0,45,True,0,25,False,False,False,True,0.0
2023-24,Joe Rodon,Spurs,0,0,0,0,0.0,510,250,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,20,Wolves,0,0,0,0,25,0,6022,2.0,1.0,0.0,0,-64,0,64,40,True,0,25,True,False,False,False,0.0
2023-24,Neal Maupay,Brentford,0,0,9,0,25.5,258,241,2,0,5.4,9.8,2024-02-17T12:30:00Z,62,11,Liverpool,0,0,0,0,25,0,170547,4.0,1.0,19.0,2,42588,53796,11208,49,True,0,25,False,True,False,False,0.0
2023-24,Neal Maupay,Brentford,0,0,1,0,0.3,258,176,1,0,0.0,0.0,2024-02-20T19:30:00Z,22,13,Man City,0,0,0,0,25,0,170547,0.0,1.0,0.0,1,42588,53796,11208,49,False,0,25,False,True,False,False,0.0
2023-24,Jordan Ayew,Crystal Palace,0,0,16,0,4.6,221,243,1,1,5.6,40.2,2024-02-19T20:00:00Z,90,9,Everton,0,0,0,0,25,0,31650,1.0,1.0,11.0,6,-323,1372,1695,54,False,1,25,False,False,False,True,0.0
2023-24,Divin Mubama,West Ham,0,0,0,0,0.0,538,248,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,16,Nott'm Forest,0,0,0,0,25,0,517160,0.0,2.0,0.0,0,23525,46557,23032,42,False,0,25,False,True,False,False,0.0
2023-24,Nathaniel Phillips,Liverpool,0,0,0,0,0.0,306,241,0,0,0.0,0.0,2024-02-17T12:30:00Z,0,4,Brentford,0,0,0,0,25,0,10262,4.0,1.0,0.0,0,-104,0,104,40,False,0,25,True,False,False,False,0.0
2023-24,Nathaniel Phillips,Liverpool,0,0,0,0,0.0,306,257,0,0,0.0,0.0,2024-02-21T19:30:00Z,0,12,Luton,0,0,0,0,25,0,10262,1.0,4.0,0.0,0,-104,0,104,40,True,0,25,True,False,False,False,0.0
2023-24,Dominik Szoboszlai,Liverpool,0,0,0,0,0.0,309,241,0,0,0.0,0.0,2024-02-17T12:30:00Z,0,4,Brentford,0,0,0,0,25,0,375918,4.0,1.0,0.0,0,-45498,162,45660,71,False,0,25,False,False,False,True,0.0
2023-24,Dominik Szoboszlai,Liverpool,0,0,0,0,0.0,309,257,0,0,0.0,0.0,2024-02-21T19:30:00Z,0,12,Luton,0,0,0,0,25,0,375918,1.0,4.0,0.0,0,-45498,162,45660,71,True,0,25,False,False,False,True,0.0
2023-24,Ryan Oné,Sheffield Utd,0,0,0,0,0.0,730,249,0,0,0.0,0.0,2024-02-18T14:00:00Z,0,5,Brighton,0,0,0,0,25,0,421,5.0,0.0,0.0,0,18,61,43,44,True,0,25,False,False,False,True,0.0
2023-24,Kristian Sekularac,Fulham,0,0,0,0,0.0,796,244,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,2,Aston Villa,0,0,0,0,25,0,81,2.0,1.0,0.0,0,10,30,20,45,True,0,25,False,False,False,True,0.0
2023-24,Jordan Clark,Luton,0,0,3,0,0.6,320,245,0,0,0.7,2.4,2024-02-18T16:30:00Z,22,14,Man Utd,0,0,0,0,25,0,1236,2.0,1.0,4.0,1,-6,242,248,48,True,0,25,False,False,False,True,0.0
2023-24,Jordan Clark,Luton,0,0,3,0,0.1,320,257,2,0,0.5,4.4,2024-02-21T19:30:00Z,27,11,Liverpool,0,0,0,0,25,0,1236,1.0,4.0,0.0,1,-6,242,248,48,False,0,25,False,False,False,True,0.0
2023-24,Elijah Campbell,Everton,0,0,0,0,0.0,761,243,0,0,0.0,0.0,2024-02-19T20:00:00Z,0,8,Crystal Palace,0,0,0,0,25,0,864,1.0,1.0,0.0,0,-92,0,92,40,True,0,25,True,False,False,False,0.0
2023-24,Mason Mount,Man Utd,0,0,0,0,0.0,209,245,0,0,0.0,0.0,2024-02-18T16:30:00Z,0,12,Luton,0,0,0,0,25,0,83881,2.0,1.0,0.0,0,-476,42,518,68,False,0,25,False,False,False,True,0.0
2023-24,Ellery Balcombe,Brentford,0,0,0,0,0.0,91,241,0,0,0.0,0.0,2024-02-17T12:30:00Z,0,11,Liverpool,0,0,0,0,25,0,20759,4.0,1.0,0.0,0,-155,288,443,39,True,0,25,False,False,True,False,0.0
2023-24,Ellery Balcombe,Brentford,0,0,0,0,0.0,91,176,0,0,0.0,0.0,2024-02-20T19:30:00Z,0,13,Man City,0,0,0,0,25,0,20759,0.0,1.0,0.0,0,-155,288,443,39,False,0,25,False,False,True,False,0.0
2023-24,David Brooks,Bournemouth,0,0,0,0,0.0,64,247,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,15,Newcastle,0,0,0,0,25,0,5589,2.0,2.0,0.0,0,-259,0,259,47,False,0,25,False,False,False,True,0.0
2023-24,Pascal Groß,Brighton,1,2,39,1,132.8,134,249,0,0,19.1,47.4,2024-02-18T14:00:00Z,90,17,Sheffield Utd,0,0,0,0,25,0,623741,5.0,0.0,11.0,8,63586,99183,35597,64,False,0,25,False,False,False,True,0.93
2023-24,John McGinn,Aston Villa,0,0,8,0,1.8,50,244,1,0,1.0,8.2,2024-02-17T15:00:00Z,90,10,Fulham,0,0,0,0,25,0,159323,2.0,1.0,0.0,1,-9289,7712,17001,55,False,1,25,False,False,False,True,0.0
2023-24,Treymaurice Nyoni,Liverpool,0,0,0,0,0.0,743,241,0,0,0.0,0.0,2024-02-17T12:30:00Z,0,4,Brentford,0,0,0,0,25,0,180,4.0,1.0,0.0,0,-3,19,22,45,False,0,25,False,False,False,True,0.0
2023-24,Treymaurice Nyoni,Liverpool,0,0,0,0,0.0,743,257,0,0,0.0,0.0,2024-02-21T19:30:00Z,0,12,Luton,0,0,0,0,25,0,180,1.0,4.0,0.0,0,-3,19,22,45,True,0,25,False,False,False,True,0.0
2023-24,Tanguy Ndombélé Alvaro,Spurs,0,0,0,0,0.0,505,250,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,20,Wolves,0,0,0,0,25,0,18329,2.0,1.0,0.0,0,-114,0,114,44,True,0,25,False,False,False,True,0.0
2023-24,Ben Parkinson,Newcastle,0,0,0,0,0.0,739,247,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,3,Bournemouth,0,0,0,0,25,0,2971,2.0,2.0,0.0,0,260,489,229,45,True,0,25,False,True,False,False,0.0
2023-24,Jairo Riedewald,Crystal Palace,0,0,0,0,0.0,239,243,0,0,0.0,0.0,2024-02-19T20:00:00Z,0,9,Everton,0,0,0,0,25,0,6563,1.0,1.0,0.0,0,215,470,255,43,False,0,25,False,False,False,True,0.0
2023-24,Yoane Wissa,Brentford,0,0,4,0,11.2,119,241,2,0,1.7,3.8,2024-02-17T12:30:00Z,27,11,Liverpool,0,0,0,0,25,0,439601,4.0,1.0,2.0,1,-4570,7854,12424,56,True,0,25,False,True,False,False,0.0
2023-24,Yoane Wissa,Brentford,0,0,6,1,13.8,119,176,0,0,2.0,6.6,2024-02-20T19:30:00Z,67,13,Man City,0,0,0,0,25,0,439601,0.0,1.0,0.0,1,-4570,7854,12424,56,False,1,25,False,True,False,False,0.0
2023-24,Reiss Nelson,Arsenal,0,0,3,0,14.5,578,242,0,0,2.3,6.4,2024-02-17T15:00:00Z,21,6,Burnley,0,0,0,0,25,0,4219,5.0,0.0,2.0,1,40,140,100,48,False,0,25,False,False,False,True,0.0
2023-24,Max Kinsey-Wellings,Bournemouth,0,0,0,0,0.0,802,247,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,15,Newcastle,0,0,0,0,25,0,563,2.0,2.0,0.0,0,160,227,67,40,False,0,25,True,False,False,False,0.0
2023-24,Ibrahim Sangaré,Nott'm Forest,0,0,0,0,0.0,713,248,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,19,West Ham,0,0,0,0,25,0,932,0.0,2.0,0.0,0,-14,5,19,49,True,0,25,False,False,False,True,0.0
2023-24,Facundo Pellistri Rebollo,Man Utd,0,0,0,0,0.0,394,245,0,0,0.0,0.0,2024-02-18T16:30:00Z,0,12,Luton,0,0,0,0,25,0,18650,2.0,1.0,0.0,0,-1725,0,1725,42,False,0,25,False,False,False,True,0.0
2023-24,James Hill,Bournemouth,0,0,0,0,0.0,69,247,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,15,Newcastle,0,0,0,0,25,0,11086,2.0,2.0,0.0,0,-119,63,182,40,False,0,25,True,False,False,False,0.0
2023-24,Bruno Cavaco Jordão,Wolves,0,0,0,0,0.0,561,250,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,18,Spurs,0,0,0,0,25,0,19495,2.0,1.0,0.0,0,463,1205,742,43,False,0,25,False,False,False,True,0.0
2023-24,Kjell Scherpen,Brighton,0,0,0,0,0.0,147,249,0,0,0.0,0.0,2024-02-18T14:00:00Z,0,17,Sheffield Utd,0,0,0,0,25,0,71,5.0,0.0,0.0,0,-2,0,2,40,False,0,25,False,False,True,False,0.0
2023-24,Máximo Perrone,Man City,0,0,0,0,0.0,363,246,0,0,0.0,0.0,2024-02-17T17:30:00Z,0,7,Chelsea,0,0,0,0,25,0,976,1.0,1.0,0.0,0,-6,0,6,44,True,0,25,False,False,False,True,0.0
2023-24,Máximo Perrone,Man City,0,0,0,0,0.0,363,176,0,0,0.0,0.0,2024-02-20T19:30:00Z,0,4,Brentford,0,0,0,0,25,0,976,0.0,1.0,0.0,0,-6,0,6,44,True,0,25,False,False,False,True,0.0
2023-24,Aleksandar Mitrović,Fulham,0,0,0,0,0.0,278,244,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,2,Aston Villa,0,0,0,0,25,0,70238,2.0,1.0,0.0,0,-195,0,195,74,True,0,25,False,True,False,False,0.0
2023-24,Kevin Schade,Brentford,0,0,0,0,0.0,115,241,0,0,0.0,0.0,2024-02-17T12:30:00Z,0,11,Liverpool,0,0,0,0,25,0,5456,4.0,1.0,0.0,0,-24,12,36,52,True,0,25,False,False,False,True,0.0
2023-24,Kevin Schade,Brentford,0,0,0,0,0.0,115,176,0,0,0.0,0.0,2024-02-20T19:30:00Z,0,13,Man City,0,0,0,0,25,0,5456,0.0,1.0,0.0,0,-24,12,36,52,False,0,25,False,False,False,True,0.0
2023-24,Moussa Niakhaté,Nott'm Forest,0,0,0,0,0.0,457,248,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,19,West Ham,0,0,0,0,25,0,6093,0.0,2.0,0.0,0,117,236,119,45,True,0,25,True,False,False,False,0.0
2023-24,Paul Dummett,Newcastle,0,0,0,0,0.0,581,247,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,3,Bournemouth,0,0,0,0,25,0,34943,2.0,2.0,0.0,0,-359,517,876,39,True,0,25,True,False,False,False,0.0
2023-24,Rodrigo Duarte Ribeiro,Nott'm Forest,0,0,0,0,0.0,809,248,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,19,West Ham,0,0,0,0,25,0,548,0.0,2.0,0.0,0,145,236,91,45,True,0,25,False,True,False,False,0.0
2023-24,Sven Botman,Newcastle,0,0,13,0,0.8,405,247,2,0,2.5,20.0,2024-02-17T15:00:00Z,90,3,Bournemouth,0,0,0,0,25,0,643768,2.0,2.0,4.0,1,10540,24089,13549,45,True,0,25,True,False,False,False,0.0
2023-24,Issa Diop,Fulham,0,0,10,0,0.5,271,244,2,0,1.8,13.2,2024-02-17T15:00:00Z,90,2,Aston Villa,0,0,0,0,25,0,45118,2.0,1.0,4.0,1,492,895,403,44,True,0,25,True,False,False,False,0.0
2023-24,Aaron Ramsdale,Arsenal,0,0,0,0,0.0,17,242,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,6,Burnley,0,0,0,0,25,0,623027,5.0,0.0,0.0,0,-8278,1075,9353,45,False,0,25,False,False,True,False,0.0
2023-24,Tosin Adarabioyo,Fulham,0,0,0,0,0.0,286,244,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,2,Aston Villa,0,0,0,0,25,0,24626,2.0,1.0,0.0,0,-2968,940,3908,43,True,0,25,True,False,False,False,0.0
2023-24,Trent Alexander-Arnold,Liverpool,0,0,0,0,0.0,290,241,0,0,0.0,0.0,2024-02-17T12:30:00Z,0,4,Brentford,0,0,0,0,25,0,1377194,4.0,1.0,0.0,0,-893860,25042,918902,86,False,0,25,True,False,False,False,0.0
2023-24,Trent Alexander-Arnold,Liverpool,0,0,0,0,0.0,290,257,0,0,0.0,0.0,2024-02-21T19:30:00Z,0,12,Luton,0,0,0,0,25,0,1377194,1.0,4.0,0.0,0,-893860,25042,918902,86,True,0,25,True,False,False,False,0.0
2023-24,Anass Zaroury,Burnley,0,0,0,0,0.0,184,242,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,1,Arsenal,0,0,0,0,25,0,2869,5.0,0.0,0.0,0,-71,0,71,46,True,0,25,False,False,False,True,0.0
2023-24,Pervis Estupiñán,Brighton,0,0,1,0,2.5,131,249,0,0,1.0,3.0,2024-02-18T14:00:00Z,9,17,Sheffield Utd,0,0,0,0,25,0,2783610,5.0,0.0,4.0,1,-78575,68928,147503,50,False,0,25,True,False,False,False,0.0
2023-24,Enso González,Wolves,0,0,0,0,0.0,698,250,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,18,Spurs,0,0,0,0,25,0,1704,2.0,1.0,0.0,0,-30,58,88,50,False,0,25,False,False,False,True,0.0
2023-24,Chiedozie Ogbene,Luton,0,0,17,0,22.8,328,245,2,0,7.8,17.0,2024-02-18T16:30:00Z,90,14,Man Utd,0,0,0,0,25,0,17980,2.0,1.0,38.0,2,828,2362,1534,49,True,0,25,False,True,False,False,0.0
2023-24,Chiedozie Ogbene,Luton,0,3,40,0,21.1,328,257,4,1,11.6,50.8,2024-02-21T19:30:00Z,90,11,Liverpool,0,0,0,0,25,0,17980,1.0,4.0,44.0,9,828,2362,1534,49,False,0,25,False,True,False,False,0.04
2023-24,Romain Faivre,Bournemouth,0,0,0,0,0.0,799,247,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,15,Newcastle,0,0,0,0,25,0,104,2.0,2.0,0.0,0,-13,27,40,50,False,0,25,False,False,False,True,0.0
2023-24,Harvey Elliott,Liverpool,0,0,4,0,1.3,295,241,0,0,1.3,4.6,2024-02-17T12:30:00Z,7,4,Brentford,0,0,0,0,25,0,40892,4.0,1.0,7.0,1,19183,21374,2191,48,False,0,25,False,False,False,True,0.0
2023-24,Harvey Elliott,Liverpool,0,3,40,0,91.2,295,257,1,1,21.5,55.6,2024-02-21T19:30:00Z,90,12,Luton,0,0,0,0,25,0,40892,1.0,4.0,68.0,10,19183,21374,2191,48,True,0,25,False,False,False,True,0.22
2023-24,Jack Robinson,Sheffield Utd,0,0,9,0,14.5,576,249,5,0,3.5,18.0,2024-02-18T14:00:00Z,90,5,Brighton,1,0,0,0,25,0,9260,5.0,0.0,2.0,-2,-173,225,398,43,True,0,25,True,False,False,False,0.0
2023-24,Detlef Esapa Osong,Nott'm Forest,0,0,0,0,0.0,780,248,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,19,West Ham,0,0,0,0,25,0,493,0.0,2.0,0.0,0,134,211,77,45,True,0,25,False,True,False,False,0.0
2023-24,Gabriel Martinelli Silva,Arsenal,0,0,3,1,26.9,12,242,0,0,5.4,5.8,2024-02-17T15:00:00Z,90,6,Burnley,0,0,0,0,25,0,620375,5.0,0.0,21.0,3,-23701,28226,51927,77,False,0,25,False,False,False,True,0.0
2023-24,Wout Weghorst,Burnley,0,0,0,0,0.0,183,242,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,1,Arsenal,0,0,0,0,25,0,4204,5.0,0.0,0.0,0,-20,0,20,55,True,0,25,False,True,False,False,0.0
2023-24,Jhon Durán,Aston Villa,0,0,0,0,0.0,44,244,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,10,Fulham,0,0,0,0,25,0,16299,2.0,1.0,0.0,0,-556,109,665,50,False,0,25,False,True,False,False,0.0
2023-24,Oscar Bobb,Man City,0,0,0,0,0.0,345,246,0,0,0.0,0.0,2024-02-17T17:30:00Z,0,7,Chelsea,0,0,0,0,25,0,7199,1.0,1.0,0.0,0,-629,646,1275,44,True,0,25,False,False,False,True,0.0
2023-24,Oscar Bobb,Man City,0,0,12,1,36.6,345,176,0,0,6.3,11.2,2024-02-20T19:30:00Z,60,4,Brentford,0,0,0,0,25,0,7199,0.0,1.0,15.0,3,-629,646,1275,44,True,0,25,False,False,False,True,0.0
2023-24,Michail Antonio,West Ham,0,0,-6,0,1.4,523,248,1,0,0.1,0.0,2024-02-17T15:00:00Z,75,16,Nott'm Forest,0,0,0,0,25,0,174664,0.0,2.0,4.0,1,-1435,868,2303,57,False,1,25,False,True,False,False,0.0
2023-24,Jamie Donley,Spurs,0,0,0,0,0.0,722,250,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,20,Wolves,0,0,0,0,25,0,5160,2.0,1.0,0.0,0,211,401,190,45,True,0,25,False,True,False,False,0.0
2023-24,Malang Sarr,Chelsea,0,0,0,0,0.0,214,246,0,0,0.0,0.0,2024-02-17T17:30:00Z,0,13,Man City,0,0,0,0,25,0,9520,1.0,1.0,0.0,0,-11,131,142,43,False,0,25,True,False,False,False,0.0
2023-24,Ângelo Gabriel Borges Damaceno,Chelsea,0,0,0,0,0.0,589,246,0,0,0.0,0.0,2024-02-17T17:30:00Z,0,13,Man City,0,0,0,0,25,0,306,1.0,1.0,0.0,0,-3,0,3,50,False,0,25,False,False,False,True,0.0
2023-24,Micky van de Ven,Spurs,0,0,21,0,5.3,639,250,2,0,2.7,21.4,2024-02-17T15:00:00Z,90,20,Wolves,0,0,0,0,25,0,171113,2.0,1.0,0.0,1,14321,20862,6541,44,True,0,25,True,False,False,False,0.0
2023-24,Adama Traoré,Fulham,0,0,-4,0,4.3,662,244,0,0,2.5,3.2,2024-02-17T15:00:00Z,15,2,Aston Villa,0,0,0,0,25,0,2788,2.0,1.0,17.0,0,100,147,47,49,True,1,25,False,False,False,True,0.0
2023-24,Shola Shoretire,Man Utd,0,0,0,0,0.0,399,245,0,0,0.0,0.0,2024-02-18T16:30:00Z,0,12,Luton,0,0,0,0,25,0,23104,2.0,1.0,0.0,0,153,795,642,44,False,0,25,False,True,False,False,0.0
2023-24,Ademola Ola-Adebomi,Crystal Palace,0,0,0,0,0.0,720,243,0,0,0.0,0.0,2024-02-19T20:00:00Z,0,9,Everton,0,0,0,0,25,0,2320,1.0,1.0,0.0,0,-124,0,124,45,False,0,25,False,True,False,False,0.0
2023-24,Lisandro Martínez,Man Utd,0,0,0,0,0.0,391,245,0,0,0.0,0.0,2024-02-18T16:30:00Z,0,12,Luton,0,0,0,0,25,0,231665,2.0,1.0,0.0,0,-5154,102,5256,47,False,0,25,True,False,False,False,0.0
2023-24,Alex Mighten,Nott'm Forest,0,0,0,0,0.0,456,248,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,19,West Ham,0,0,0,0,25,0,1732,0.0,2.0,0.0,0,-8,0,8,44,True,0,25,False,False,False,True,0.0
2023-24,Bryan Mbeumo,Brentford,0,0,0,0,0.0,108,241,0,0,0.0,0.0,2024-02-17T12:30:00Z,0,11,Liverpool,0,0,0,0,25,0,648200,4.0,1.0,0.0,0,-15239,326,15565,68,True,0,25,False,False,False,True,0.0
2023-24,Bryan Mbeumo,Brentford,0,0,0,0,0.0,108,176,0,0,0.0,0.0,2024-02-20T19:30:00Z,0,13,Man City,0,0,0,0,25,0,648200,0.0,1.0,0.0,0,-15239,326,15565,68,False,0,25,False,False,False,True,0.0
2023-24,Nicolas Pépé,Arsenal,0,0,0,0,0.0,16,242,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,6,Burnley,0,0,0,0,25,0,4457,5.0,0.0,0.0,0,-12,0,12,49,False,0,25,False,False,False,True,0.0
2023-24,Mauro Bandeira,Arsenal,0,0,0,0,0.0,815,242,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,6,Burnley,0,0,0,0,25,0,38,5.0,0.0,0.0,0,21,25,4,45,False,0,25,False,False,False,True,0.0
2023-24,Alexis Mac Allister,Liverpool,0,1,29,0,35.8,304,241,1,1,9.9,40.2,2024-02-17T12:30:00Z,82,4,Brentford,0,0,0,0,25,0,311328,4.0,1.0,23.0,8,17468,22701,5233,58,False,0,25,False,False,False,True,0.11
2023-24,Alexis Mac Allister,Liverpool,2,1,38,0,59.8,304,257,1,0,11.1,49.6,2024-02-21T19:30:00Z,88,12,Luton,0,0,0,0,25,0,311328,1.0,4.0,2.0,9,17468,22701,5233,58,True,0,25,False,False,False,True,1.39
2023-24,David Ozoh,Crystal Palace,0,0,3,0,0.3,721,243,0,0,0.0,0.0,2024-02-19T20:00:00Z,2,9,Everton,0,0,0,0,25,0,607,1.0,1.0,0.0,1,22,69,47,45,False,0,25,False,False,False,True,0.0
2023-24,Sydie Peck,Sheffield Utd,0,0,0,0,0.0,759,249,0,0,0.0,0.0,2024-02-18T14:00:00Z,0,5,Brighton,0,0,0,0,25,0,289,5.0,0.0,0.0,0,-21,52,73,44,True,0,25,False,False,False,True,0.0
2023-24,Omari Kellyman,Aston Villa,0,0,0,0,0.0,618,244,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,10,Fulham,0,0,0,0,25,0,5424,2.0,1.0,0.0,0,39,162,123,45,False,0,25,False,False,False,True,0.0
2023-24,Youri Tielemans,Aston Villa,1,0,17,0,15.3,58,244,1,0,6.0,25.4,2024-02-17T15:00:00Z,90,10,Fulham,0,0,0,0,25,0,45310,2.0,1.0,19.0,5,-171,540,711,56,False,0,25,False,False,False,True,1.0
2023-24,Remo Freuler,Nott'm Forest,0,0,0,0,0.0,446,248,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,19,West Ham,0,0,0,0,25,0,1182,0.0,2.0,0.0,0,-6,0,6,49,True,0,25,False,False,False,True,0.0
2023-24,Illia Zabarnyi,Bournemouth,0,0,5,0,10.5,89,247,2,0,2.5,12.2,2024-02-17T15:00:00Z,90,15,Newcastle,0,0,0,0,25,0,20871,2.0,2.0,2.0,0,-1372,1213,2585,44,False,1,25,True,False,False,False,0.0
2023-24,Karl Hein,Arsenal,0,0,0,0,0.0,646,242,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,6,Burnley,0,0,0,0,25,0,5734,5.0,0.0,0.0,0,53,203,150,40,False,0,25,False,False,True,False,0.0
2023-24,Aaron Connolly,Brighton,0,0,0,0,0.0,127,249,0,0,0.0,0.0,2024-02-18T14:00:00Z,0,17,Sheffield Utd,0,0,0,0,25,0,1749,5.0,0.0,0.0,0,-12,0,12,45,False,0,25,False,True,False,False,0.0
2023-24,Dean Henderson,Crystal Palace,0,0,0,0,0.0,385,243,0,0,0.0,0.0,2024-02-19T20:00:00Z,0,9,Everton,0,0,0,0,25,0,35370,1.0,1.0,0.0,0,-197,1450,1647,44,False,0,25,False,False,True,False,0.0
2023-24,Jay Rodriguez,Burnley,0,0,3,0,11.5,177,242,2,0,1.6,2.2,2024-02-17T15:00:00Z,27,1,Arsenal,0,0,0,0,25,0,22433,5.0,0.0,2.0,1,-361,742,1103,53,True,0,25,False,True,False,False,0.0
2023-24,Marcos Senesi,Bournemouth,0,0,0,0,0.2,83,247,2,0,0.6,4.8,2024-02-17T15:00:00Z,90,15,Newcastle,0,0,0,0,25,0,322741,2.0,2.0,1.0,0,11947,34728,22781,45,False,1,25,True,False,False,False,0.0
