name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Luis Sinisterra,MID,Bournemouth,0.0,0,0,0,0,0.0,80,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,12670,0,,,0.0,0,-204,22,226,48,True,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,540,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,16997,0,0,1,0.0,0,-218,0,218,45,True,0
Luke Harris,MID,Fulham,0.0,0,0,0,0,0.0,246,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,405,0,1,2,0.0,0,-2,0,2,45,False,0
Luke Shaw,DEF,Man Utd,0.0,0,0,0,0,0.0,387,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,16893,0,0,1,0.0,0,-52,52,104,49,False,0
Luke Thomas,DEF,Leicester,0.5,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,177677,0,,,0.0,0,-5433,1239,6672,39,False,0
Luke Woolfenden,DEF,Ipswich,0.2,0,0,0,0,0.0,284,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,142068,0,,,0.0,0,-975,2124,3099,39,False,0
Mads Hermansen,GK,Leicester,3.2,0,0,0,0,0.0,293,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,46797,0,,,0.0,0,721,2294,1573,44,False,0
Mads Roerslev Rasmussen,DEF,Brentford,0.0,0,0,0,0,0.0,105,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,8028,0,,,0.0,0,-269,0,269,43,False,0
Maeson King,DEF,Spurs,-0.5,0,0,0,0,0.0,700,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,2634,0,,,0.0,0,-9,68,77,40,False,0
Mahmoud Dahoud,MID,Brighton,0.0,0,0,0,0,0.0,119,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,1136,0,,,0.0,0,-3,0,3,49,True,0
Malachi Hardy,DEF,Spurs,-0.5,0,0,0,0,0.0,684,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,3313,0,,,0.0,0,-9,51,60,40,False,0
Malang Sarr,DEF,Chelsea,0.0,0,0,0,0,0.0,176,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,263,0,,,0.0,0,-1,0,1,45,True,0
Malcolm Ebiowei,MID,Crystal Palace,0.0,0,0,0,0,0.0,197,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,241,0,,,0.0,0,0,0,0,45,False,0
Maldini Kacurri,DEF,Arsenal,0.0,0,0,0,0,0.0,657,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,6153,0,1,2,0.0,0,-127,0,127,40,True,0
Malo Gusto,DEF,Chelsea,0.8,0,0,0,0,0.0,171,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,159686,0,,,0.0,0,-3982,740,4722,49,True,0
Manor Solomon,MID,Spurs,0.0,0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,2395,0,,,0.0,0,-2,0,2,54,False,0
Manuel Akanji,DEF,Man City,0.0,0,0,0,0,0.0,340,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,255374,0,,,0.0,0,-2800,69,2869,53,True,0
Manuel Ugarte,MID,Man Utd,0.8,0,0,12,0,2.7,652,0.02,0.02,0.00,0.23,294,1,0,0.7,4.4,2025-04-01T19:00:00Z,45,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,12358,1,0,1,0.0,1,-136,497,633,49,False,0
Marco Alexandre Saraiva da Silva,AM,Fulham,3.5,0,0,0,0,0.0,753,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,1,1,0,0,0,False,1,0,0,0,0,30,0,3088,0,1,2,0.0,1,-299,258,557,11,False,0
Marcos Senesi,DEF,Bournemouth,0.5,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,30840,0,,,0.0,0,896,1252,356,46,True,0
Marco Asensio,MID,Aston Villa,0.0,0,0,0,0,0.0,762,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,270838,0,,,0.0,0,45606,78485,32879,61,False,0
Marcus Bettinelli,GK,Chelsea,0.5,0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,44844,0,,,0.0,0,-485,419,904,39,True,0
Marcus Myers-Harness,MID,Ipswich,0.0,0,0,0,0,0.0,271,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,861,0,,,0.0,0,-2,0,2,49,False,0
Marcus Rashford,MID,Aston Villa,0.5,0,0,0,0,0.0,385,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,600465,0,,,0.0,0,55304,102773,47469,66,False,0
Marcus Tavernier,MID,Bournemouth,0.0,0,0,0,0,0.0,83,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,34058,0,,,0.0,0,-6121,3536,9657,54,True,0
Marc Cucurella Saseta,DEF,Chelsea,6.2,0,0,0,0,0.0,163,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,1092580,0,,,0.0,0,43451,105225,61774,53,True,0
Marc Guiu Paz,FWD,Chelsea,0.2,0,0,0,0,0.0,178,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,53915,0,,,0.0,0,-972,169,1141,47,True,0
Marc Guéhi,DEF,Crystal Palace,3.0,0,0,0,0,0.0,200,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,998886,0,,,0.0,0,20882,50604,29722,47,False,0
Mario Lemina,MID,Wolves,0.0,0,0,0,0,0.0,557,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,15507,0,0,1,0.0,0,-290,0,290,48,True,0
Mark Flekken,GK,Brentford,1.5,0,0,0,0,0.0,91,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,1078542,0,,,0.0,0,-64970,35687,100657,44,False,0
Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,138,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,21732,0,,,0.0,0,-168,0,168,45,True,0
Mark Travers,GK,Bournemouth,0.0,0,0,0,0,0.0,84,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,13610,0,,,0.0,0,-333,0,333,44,True,0
Marshall Munetsi,MID,Wolves,4.7,0,0,-4,1,0.3,770,0.00,0.52,0.52,1.02,295,0,0,1.8,9.2,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,14709,1,0,1,8.0,3,-6571,1293,7864,50,True,0
Martial Godo,MID,Fulham,-0.5,0,0,0,0,0.0,605,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,4291,0,1,2,0.0,0,-27,86,113,44,False,0
Martin Dúbravka,GK,Newcastle,0.5,0,0,0,0,0.0,396,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,236146,0,,,0.0,0,-21146,1681,22827,42,True,0
Martin Sherif,FWD,Everton,-1.0,0,0,0,0,0.0,724,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,10875,0,,,0.0,0,-349,647,996,45,False,0
Martin Ødegaard,MID,Arsenal,3.8,0,0,15,0,30.5,13,0.21,0.44,0.23,0.81,291,1,0,5.1,5.6,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,613858,1,1,2,15.0,2,25767,47286,21519,82,True,0
Mason Holgate,DEF,Everton,0.0,0,0,0,0,0.0,225,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,16320,0,,,0.0,0,-137,0,137,40,False,0
Mason Mount,MID,Man Utd,-0.2,0,0,2,0,0.5,382,0.00,0.11,0.11,0.23,294,0,0,0.2,0.0,2025-04-01T19:00:00Z,12,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,11258,0,0,1,3.0,1,93,173,80,63,False,0
Massimo Luongo,MID,Ipswich,-0.5,0,0,0,0,0.0,277,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,23129,0,,,0.0,0,-384,178,562,44,False,0
Matai Akinmboni,DEF,Bournemouth,0.5,0,0,0,0,0.0,712,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,1482,0,,,0.0,0,-5,75,80,40,True,0
Mateo Kovačić,MID,Man City,0.8,0,0,0,0,0.0,354,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,131283,0,,,0.0,0,-1872,1022,2894,54,True,0
Mateus Gonçalo Espanha Fernandes,MID,Southampton,0.5,0,0,0,0,0.0,623,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,4963,0,,,0.0,0,-1797,69,1866,50,True,0
Mateusz Lis,GK,Southampton,0.0,0,0,0,0,0.0,465,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,7701,0,,,0.0,0,-318,0,318,40,True,0
Mateus Mané,FWD,Wolves,0.0,0,0,0,0,0.0,784,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,3843,0,0,1,0.0,0,628,1234,606,45,True,0
Matheus Luiz Nunes,MID,Man City,1.2,0,0,0,0,0.0,356,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,11333,0,,,0.0,0,-300,287,587,49,True,0
Matheus França de Oliveira,MID,Crystal Palace,0.5,0,0,0,0,0.0,208,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,25187,0,,,0.0,0,-554,111,665,44,False,0
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0.0,0,0,0,0,0.0,541,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,682082,0,0,1,0.0,0,-212880,2786,215666,69,True,0
Mathias Jensen,MID,Brentford,0.0,0,0,0,0,0.0,95,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,6833,0,,,0.0,0,-57,92,149,53,False,0
Mathias Jorgensen,DEF,Brentford,0.0,0,0,0,0,0.0,112,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,1191,0,,,0.0,0,-8,0,8,45,False,0
Mathis Amougou,MID,Chelsea,0.5,0,0,0,0,0.0,771,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,300,0,,,0.0,0,9,34,25,45,True,0
Mathys Tel,MID,Spurs,0.5,0,0,0,0,0.0,768,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,14822,0,,,0.0,0,-4520,829,5349,60,False,0
Mats Wieffer,MID,Brighton,0.2,0,0,0,0,0.0,149,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,5951,0,,,0.0,0,-75,27,102,47,True,0
Matthijs de Ligt,DEF,Man Utd,2.8,0,0,9,0,0.4,593,0.00,0.15,0.15,0.54,294,1,0,6.1,25.4,2025-04-01T19:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,381474,1,0,1,35.0,2,-2951,4996,7947,48,False,0
Matty Cash,DEF,Aston Villa,0.0,0,0,0,0,0.0,32,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,105374,0,,,0.0,0,-1018,1651,2669,44,False,0
Matt Doherty,DEF,Wolves,3.7,0,2,30,1,12.4,543,0.05,0.05,0.00,1.02,295,0,0,4.3,28.8,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,41140,1,0,1,2.0,7,-1027,2915,3942,43,True,1
Matt O'Riley,MID,Brighton,0.0,0,0,0,0,0.0,629,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,4521,0,,,0.0,0,-179,44,223,55,True,0
Matt Targett,DEF,Newcastle,0.5,0,0,0,0,0.0,416,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,35307,0,,,0.0,0,173,755,582,39,True,0
Matt Turner,GK,Crystal Palace,0.5,0,0,0,0,0.0,445,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,968528,0,,,0.0,0,-37843,3789,41632,39,False,0
Matz Sels,GK,Nott'm Forest,6.2,0,1,31,1,0.0,443,0.00,0.00,0.00,1.66,294,0,0,3.9,38.6,2025-04-01T19:00:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,30,5,2102957,1,0,1,0.0,8,-35981,100436,136417,51,True,0
Maxence Lacroix,DEF,Crystal Palace,3.5,0,0,0,0,0.0,650,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,123178,0,,,0.0,0,13529,20755,7226,45,False,0
Maxwel Cornet,MID,Southampton,0.0,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,2201,0,,,0.0,0,-10,0,10,47,True,0
Max Aarons,DEF,Bournemouth,0.0,0,0,0,0,0.0,59,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,13749,0,,,0.0,0,-164,0,164,43,True,0
Max Alleyne,DEF,Man City,0.5,0,0,0,0,0.0,703,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,1329,0,,,0.0,0,-11,50,61,40,True,0
Max Kilman,DEF,West Ham,2.0,0,0,18,0,1.4,524,0.01,0.01,0.00,0.89,295,1,0,2.3,21.6,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,143418,1,0,1,0.0,2,-1491,6345,7836,43,False,0
Max Kinsey,DEF,Bournemouth,0.5,0,0,0,0,0.0,680,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,4389,0,,,0.0,0,-26,195,221,40,True,0
Michael Golding,MID,Leicester,-0.5,0,0,0,0,0.0,292,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,18625,0,,,0.0,0,-253,173,426,44,False,0
Michael Kayode,DEF,Brentford,-0.5,0,0,0,0,0.0,757,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,926,0,,,0.0,0,-88,19,107,45,False,0
Michael Keane,DEF,Everton,-1.0,0,0,0,0,0.0,228,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,461717,0,,,0.0,0,-9746,20384,30130,38,False,0
Michail Antonio,FWD,West Ham,0.0,0,0,0,0,0.0,512,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,95605,0,0,1,0.0,0,-619,68,687,53,False,0
Micky van de Ven,DEF,Spurs,-0.2,0,0,0,0,0.0,506,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,274496,0,,,0.0,0,-313,2336,2649,45,False,0
Miguel Almirón Rejala,MID,Newcastle,0.0,0,0,0,0,0.0,391,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,34105,0,,,0.0,0,-259,0,259,54,True,0
Mikel Arteta,AM,Arsenal,7.5,0,0,0,0,0.0,735,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,2,0,0,0,1,False,9,0,0,0,0,30,0,25004,0,1,2,0.0,8,566,1689,1123,15,True,0
Mikel Merino,MID,Arsenal,7.5,0,3,28,0,7.1,633,0.06,0.13,0.07,0.81,291,1,1,7.5,41.4,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,118253,1,1,2,26.0,10,35949,54105,18156,60,True,0
Mikey Moore,MID,Spurs,-0.5,0,0,0,0,0.0,610,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,22889,0,,,0.0,0,-539,73,612,45,False,0
Mikkel Damsgaard,MID,Brentford,0.8,0,0,0,0,0.0,89,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,195010,0,,,0.0,0,-22956,6363,29319,51,False,0
Milos Kerkez,DEF,Bournemouth,3.2,0,0,0,0,0.0,70,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,2265920,0,,,0.0,0,234216,336215,101999,53,True,0
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,228,0,,,0.0,0,-6,0,6,45,False,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,6508,0,,,0.0,0,-25,0,25,40,True,0
Mitoma Kaoru,MID,Brighton,1.0,0,0,0,0,0.0,136,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,1058423,0,,,0.0,0,-85320,45076,130396,65,True,0
Mohamed Salah,MID,Liverpool,8.5,0,0,0,0,0.0,328,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,8158783,0,,,0.0,0,342277,356206,13929,137,True,0
Mohammed Kudus,MID,West Ham,1.3,0,0,0,0,0.0,525,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,281835,0,0,1,0.0,0,-7636,3737,11373,62,False,0
Moisés Caicedo Corozo,MID,Chelsea,2.5,0,0,0,0,0.0,157,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,114383,0,,,0.0,0,-1889,1370,3259,49,True,0
Morgan Gibbs-White,MID,Nott'm Forest,3.6,0,0,10,1,19.9,433,0.04,0.10,0.06,1.66,294,0,0,3.9,8.8,2025-04-01T19:00:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,769770,1,0,1,10.0,3,-147004,38832,185836,66,True,0
Morgan Rogers,MID,Aston Villa,1.5,0,0,0,0,0.0,54,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,1831720,0,,,0.0,0,-16028,150849,166877,55,False,0
Moussa Diaby,MID,Aston Villa,0.0,0,0,0,0,0.0,34,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,1639,0,,,0.0,0,-2,0,2,65,False,0
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,6.2,0,2,32,1,0.7,436,0.02,0.02,0.00,1.66,294,0,0,4.0,38.8,2025-04-01T19:00:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,419179,1,0,1,0.0,8,-7388,23904,31292,47,True,0
Mykhailo Mudryk,MID,Chelsea,0.0,0,0,0,0,0.0,179,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,20592,0,,,0.0,0,-16,66,82,61,True,0
Myles Lewis-Skelly,MID,Arsenal,2.5,0,0,16,0,5.8,597,0.02,0.02,0.00,0.81,291,1,0,1.1,5.0,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,38045,1,1,2,0.0,2,4718,9535,4817,45,True,0
Myles Peart-Harris,MID,Brentford,0.0,0,0,0,0,0.0,103,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,1578,0,,,0.0,0,-6,0,6,45,False,0
Naouirou Ahamada,MID,Crystal Palace,0.0,0,0,0,0,0.0,190,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,8965,0,,,0.0,0,-52,0,52,45,False,0
Nasser Djiga,DEF,Wolves,0.3,0,0,0,0,0.0,769,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,1241,0,0,1,0.0,0,-28,98,126,45,True,0
Nathaniel Clyne,DEF,Crystal Palace,0.5,0,0,0,0,0.0,196,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,10753,0,,,0.0,0,-8,132,140,43,False,0
Nathaniel Phillips,DEF,Liverpool,0.0,0,0,0,0,0.0,332,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,6866,0,,,0.0,0,-32,0,32,40,True,0
Nathan Aké,DEF,Man City,0.0,0,0,0,0,0.0,341,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,93017,0,,,0.0,0,-1100,38,1138,53,True,0
Nathan Broadhead,MID,Ipswich,0.2,0,0,0,0,0.0,262,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,1360,0,,,0.0,0,-16,29,45,49,False,0
Nathan Butler-Oyedeji,FWD,Arsenal,0.5,0,0,0,0,0.0,665,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,20205,0,1,2,0.0,0,-661,353,1014,45,True,0
